i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,2339.305,175.256,241.490,2756.052,0
1,2344.551,178.221,251.843,2774.615,0
2,2338.647,189.979,229.609,2758.236,0
3,2338.592,184.066,232.821,2755.479,0
4,2351.157,168.263,237.718,2757.138,0
5,2353.296,186.768,227.127,2767.192,0
6,2357.744,195.142,248.068,2800.954,0
7,2349.737,181.789,244.817,2776.344,0
8,2352.776,188.425,249.945,2791.147,0
9,2336.818,201.111,243.908,2781.838,0
10,2346.058,184.132,259.330,2789.521,0
11,2351.367,187.501,246.119,2784.988,0
12,2268.308,186.332,218.317,2672.958,0
13,2337.545,185.143,251.748,2774.437,0
14,2257.775,182.289,240.189,2680.255,0
15,2355.459,200.015,244.490,2799.965,0
16,2316.904,190.405,236.830,2744.140,0
17,2354.938,195.489,242.024,2792.452,0
18,2337.465,186.976,229.922,2754.364,0
19,2352.295,182.307,251.170,2785.773,0
20,2358.258,186.271,243.065,2787.595,0
21,2268.011,192.788,255.621,2716.421,0
22,2345.808,158.988,253.392,2758.189,0
23,2354.776,182.619,239.207,2776.604,0
24,2346.066,195.899,251.766,2793.732,0
25,2346.676,184.522,242.392,2773.591,0
26,2349.824,187.812,249.175,2786.812,0
27,2364.486,197.574,231.509,2793.571,0
28,2262.327,196.537,254.966,2713.831,0
29,2351.413,196.465,257.081,2804.959,0
30,2245.568,196.806,241.431,2683.806,0
31,2355.923,184.582,231.349,2771.856,0
32,2259.416,194.301,260.785,2714.503,0
33,2328.201,183.029,264.848,2776.078,0
34,2351.828,197.542,263.097,2812.469,0
35,2361.107,173.378,241.955,2776.441,0
36,2352.277,193.891,229.087,2775.255,0
37,2340.484,187.539,250.155,2778.179,0
38,2346.170,190.522,266.849,2803.542,0
39,2358.250,196.355,247.966,2802.572,0
40,2360.128,192.803,253.600,2806.532,0
41,2260.555,181.893,261.009,2703.458,0
42,2341.275,188.247,244.714,2774.237,0
43,2276.294,177.378,239.463,2693.135,0
44,2338.558,193.341,253.694,2785.594,0
45,2255.158,188.331,267.470,2710.960,0
46,2362.676,189.843,259.578,2812.098,0
47,2345.277,187.224,253.943,2786.444,0
48,2327.712,193.389,242.723,2763.826,0
49,2348.058,179.790,248.063,2775.912,0
50,2340.883,188.221,249.989,2779.095,0
51,2330.420,191.521,238.426,2760.368,0
52,2348.688,186.468,239.555,2774.712,0
53,2335.520,179.597,225.631,2740.748,0
54,2263.979,188.181,230.429,2682.590,0
55,2252.508,194.028,245.319,2691.857,0
56,2349.655,176.735,277.000,2803.391,0
57,2329.674,191.421,238.995,2760.092,0
58,2285.787,186.509,245.255,2717.552,0
59,2344.739,175.577,258.673,2778.991,0
60,2271.521,180.524,250.722,2702.768,0
61,2358.264,196.563,257.751,2812.580,0
62,2335.548,181.344,253.242,2770.134,0
63,2345.312,194.968,252.993,2793.275,0
64,2261.605,200.071,274.383,2736.060,0
65,2324.018,185.117,240.940,2750.076,0
66,2352.832,178.869,266.277,2797.978,0
67,2358.278,192.912,262.269,2813.459,0
68,2323.059,185.059,274.365,2782.484,0
69,2349.030,179.333,250.259,2778.623,0
70,2337.674,187.356,258.126,2783.158,0
71,2324.648,199.884,263.963,2788.496,0
72,2340.021,184.083,252.431,2776.536,0
73,2344.531,181.733,253.153,2779.418,0
74,2355.645,201.174,269.021,2825.842,0
75,2243.252,188.808,252.370,2684.431,0
76,2272.230,186.939,245.020,2704.190,0
77,2357.200,191.914,255.919,2805.033,0
78,2365.093,199.639,266.191,2830.925,0
79,2254.417,200.838,240.583,2695.839,0
80,2272.634,192.412,246.364,2711.411,0
81,2364.622,178.646,259.306,2802.575,0
82,2347.917,195.330,253.834,2797.081,0
83,2353.405,196.760,265.576,2815.742,0
84,2252.075,197.381,255.237,2704.694,0
85,2366.715,195.772,262.858,2825.345,0
86,2350.491,184.924,263.419,2798.835,0
87,2354.202,189.999,264.920,2809.121,0
88,2267.014,202.116,244.804,2713.935,0
89,2354.616,195.619,267.725,2817.961,0
90,2348.986,189.484,248.887,2787.358,0
91,2358.159,188.409,252.675,2799.243,0
92,2356.494,185.907,259.211,2801.613,0
93,2364.971,184.304,272.323,2821.600,0
94,2326.221,185.158,251.188,2762.568,0
95,2361.288,184.332,250.461,2796.082,0
96,2349.307,184.669,262.321,2796.298,0
97,2356.086,190.595,262.665,2809.348,0
98,2345.581,197.853,253.595,2797.030,0
99,2275.049,198.443,258.232,2731.725,0
