i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,183.508,94.760,104.901,383.170,0
1,177.801,95.037,105.743,378.582,0
2,167.127,93.260,101.973,362.361,0
3,174.255,90.355,108.171,372.782,0
4,189.458,95.543,108.629,393.631,0
5,168.558,93.677,106.869,369.106,0
6,177.870,96.889,108.463,383.223,0
7,170.567,91.421,105.618,367.607,0
8,171.626,97.483,102.877,371.987,0
9,175.829,97.371,102.034,375.234,0
10,175.320,98.290,114.835,388.446,0
11,184.460,95.380,111.534,391.374,0
12,175.779,91.004,112.968,379.752,0
13,178.711,96.757,104.836,380.305,0
14,181.920,95.753,99.337,377.010,0
15,172.209,99.794,110.097,382.100,0
16,166.785,95.500,113.083,375.369,0
17,179.266,98.192,106.564,384.023,0
18,170.829,96.019,101.872,368.720,0
19,168.941,93.779,110.433,373.153,0
20,171.020,96.223,103.174,370.418,0
21,173.944,96.387,109.047,379.379,0
22,180.204,94.851,111.237,386.292,0
23,171.842,95.624,101.132,368.600,0
24,171.597,95.607,110.753,377.958,0
25,173.518,97.406,99.963,370.888,0
26,184.324,96.475,113.932,394.732,0
27,172.599,93.384,109.520,375.504,0
28,172.890,94.560,109.231,376.682,0
29,167.799,92.401,109.619,369.820,0
30,173.232,93.050,99.774,366.057,0
31,173.488,96.875,105.385,375.749,0
32,175.869,99.314,106.234,381.418,0
33,193.183,92.800,109.447,395.431,0
34,172.239,95.496,97.522,365.258,0
35,172.993,96.133,113.001,382.129,0
36,184.349,92.054,101.777,378.180,0
37,174.189,95.033,109.904,379.127,0
38,183.091,95.518,98.819,377.430,0
39,169.556,97.104,99.848,366.509,0
40,176.713,97.456,113.669,387.839,0
41,179.710,94.409,101.731,375.851,0
42,181.058,96.169,101.075,378.303,0
43,176.005,98.715,103.461,378.183,0
44,179.748,90.993,106.170,376.913,0
45,166.503,92.459,106.074,365.037,0
46,173.696,93.837,109.645,377.179,0
47,174.777,95.044,100.406,370.228,0
48,172.922,92.076,109.458,374.456,0
49,175.480,97.850,120.176,393.507,0
50,171.497,97.276,109.357,378.130,0
51,184.822,97.583,107.653,390.059,0
52,169.041,93.901,116.301,379.244,0
53,169.809,97.282,111.867,378.959,0
54,179.674,95.252,105.178,380.105,0
55,181.896,95.747,99.567,377.210,0
56,169.833,94.254,110.487,374.575,0
57,172.131,95.811,102.872,370.815,0
58,169.709,95.128,112.054,376.892,0
59,170.534,97.613,107.928,376.075,0
60,172.859,94.369,115.705,382.934,0
61,183.116,99.297,113.925,396.339,0
62,185.165,99.867,108.000,393.033,0
63,175.205,98.883,118.694,392.783,0
64,186.606,99.193,116.447,402.247,0
65,173.804,99.543,107.615,380.963,0
66,166.525,92.941,106.413,365.880,0
67,191.529,93.795,111.826,397.151,0
68,176.997,95.848,110.253,383.100,0
69,169.565,94.865,115.599,380.031,0
70,177.531,99.755,108.674,385.961,0
71,176.145,96.810,104.154,377.110,0
72,174.099,96.933,106.107,377.140,0
73,186.876,98.233,111.681,396.791,0
74,177.531,96.671,104.999,379.201,0
75,184.451,94.348,122.361,401.161,0
76,172.521,100.921,105.257,378.700,0
77,193.247,94.345,106.987,394.580,0
78,175.322,92.948,108.751,377.022,0
79,175.315,95.192,111.403,381.911,0
80,177.721,94.852,107.544,380.117,0
81,177.249,94.570,117.584,389.404,0
82,180.379,95.611,116.367,392.358,0
83,193.596,95.795,121.561,410.953,0
84,176.363,100.106,119.477,395.946,0
85,180.406,98.007,108.208,386.622,0
86,168.497,94.031,110.075,372.604,0
87,167.169,94.892,109.164,371.226,0
88,175.721,98.089,110.743,384.553,0
89,187.111,95.698,101.865,384.674,0
90,179.587,101.325,108.777,389.691,0
91,182.698,93.732,106.147,382.578,0
92,180.940,95.353,120.863,397.157,0
93,171.646,95.330,109.559,376.536,0
94,171.777,97.485,112.326,381.590,0
95,166.690,97.440,104.958,369.089,0
96,170.324,93.748,106.058,370.131,0
97,180.745,100.710,114.697,396.153,0
98,188.507,95.481,101.683,385.672,0
99,169.155,92.095,116.604,377.854,0
100,171.523,98.732,118.783,389.039,0
101,179.653,97.438,105.711,382.803,0
102,170.104,93.811,103.777,367.692,0
103,172.228,96.271,112.360,380.861,0
104,177.038,95.321,104.772,377.132,0
105,176.257,97.649,118.236,392.143,0
106,177.626,95.242,101.937,374.805,0
107,178.703,93.923,103.298,375.925,0
108,176.853,95.847,110.750,383.451,0
109,186.864,95.547,108.883,391.295,0
110,184.072,98.480,118.256,400.809,0
111,177.061,94.151,109.137,380.350,0
112,177.096,94.083,104.405,375.586,0
113,187.609,96.359,112.604,396.572,0
114,181.908,96.246,104.440,382.594,0
115,181.305,92.702,117.193,391.201,0
116,180.505,96.625,108.498,385.630,0
117,164.924,96.313,107.725,368.962,0
118,187.423,92.961,109.990,390.376,0
119,192.920,99.058,105.946,397.925,0
120,173.041,97.568,118.073,388.683,0
121,173.815,97.781,112.513,384.110,0
122,179.153,94.999,111.837,385.990,0
123,175.378,97.836,104.230,377.445,0
124,186.904,94.821,112.719,394.445,0
125,167.155,94.102,109.913,371.171,0
126,180.204,97.325,121.746,399.276,0
127,188.640,98.526,118.570,405.736,0
128,186.387,95.581,114.873,396.842,0
129,183.606,98.069,109.963,391.640,0
130,185.354,95.663,116.718,397.736,0
131,179.215,96.729,116.145,392.090,0
132,183.959,95.101,112.808,391.869,0
133,182.139,96.252,117.220,395.613,0
134,184.313,98.298,121.683,404.295,0
135,177.501,99.771,106.593,383.866,0
136,184.303,100.110,109.149,393.563,0
137,180.070,97.586,104.369,382.025,0
138,171.771,96.683,111.508,379.963,0
139,185.055,99.787,116.046,400.889,0
140,184.536,94.680,119.161,398.378,0
141,175.748,97.317,107.499,380.565,0
142,182.385,91.609,119.104,393.099,0
143,179.352,101.943,124.590,405.886,0
144,181.380,95.812,121.890,399.084,0
145,176.966,97.360,107.135,381.461,0
146,179.546,92.736,111.867,384.151,0
147,185.111,93.496,108.525,387.133,0
148,176.215,101.283,111.099,388.599,0
149,168.547,99.774,111.932,380.255,0
150,191.860,101.497,112.503,405.862,0
151,173.747,96.991,110.318,381.056,0
152,188.903,102.423,114.177,405.504,0
153,178.514,96.150,111.284,385.949,0
154,174.786,95.532,112.718,383.037,0
155,183.952,96.417,114.101,394.471,0
156,175.111,95.053,116.034,386.199,0
157,176.496,96.121,119.227,391.845,0
158,175.800,97.859,104.663,378.323,0
159,185.397,94.889,111.451,391.739,0
160,185.320,94.165,113.325,392.811,0
161,174.265,97.823,106.991,379.081,0
162,174.296,100.268,116.517,391.082,0
163,173.685,96.945,115.875,386.506,0
164,171.083,97.835,112.731,381.650,0
165,186.285,96.814,109.296,392.396,0
