i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,159.248,84.918,70.348,314.515,0
1,165.291,89.377,63.825,318.494,0
2,156.346,81.359,71.367,309.073,0
3,161.593,84.726,70.429,316.749,0
4,159.751,82.559,66.844,309.154,0
5,159.241,79.241,77.268,315.751,0
6,158.155,79.914,66.135,304.205,0
7,155.595,77.662,69.175,302.433,0
8,148.157,84.326,67.399,299.883,0
9,165.212,83.180,64.040,312.433,0
10,154.633,82.819,65.417,302.869,0
11,162.948,77.520,66.356,306.826,0
12,165.326,85.150,66.279,316.756,0
13,161.431,83.696,65.676,310.804,0
14,153.293,80.290,69.094,302.679,0
15,152.782,80.878,68.532,302.192,0
16,158.213,79.470,69.300,306.984,0
17,156.209,79.036,68.079,303.325,0
18,148.328,85.839,71.241,305.409,0
19,161.153,80.589,67.486,309.229,0
20,151.842,83.663,66.358,301.863,0
21,149.403,84.000,68.238,301.642,0
22,150.961,83.879,67.200,302.040,0
23,157.368,83.517,64.263,305.149,0
24,158.110,84.480,61.369,303.960,0
25,150.398,79.699,71.937,302.035,0
26,154.736,79.178,63.773,297.688,0
27,151.986,85.990,68.536,306.514,0
28,156.680,78.591,66.653,301.925,0
29,162.403,79.444,65.528,307.375,0
30,165.287,81.001,68.004,314.293,0
31,150.544,79.817,65.024,295.385,0
32,158.436,83.805,69.839,312.080,0
33,156.285,85.024,65.861,307.170,0
34,159.939,81.725,63.010,304.675,0
35,162.812,82.888,63.912,309.613,0
36,166.102,82.777,66.962,315.841,0
37,159.774,80.648,66.054,306.477,0
38,150.510,81.738,72.291,304.540,0
39,155.861,81.424,67.427,304.713,0
40,151.223,84.712,67.890,303.826,0
41,161.457,79.678,69.404,310.540,0
42,161.531,81.100,68.533,311.165,0
43,154.732,81.497,65.668,301.897,0
44,158.826,81.122,71.284,311.233,0
45,160.238,82.532,69.500,312.271,0
46,155.346,81.184,67.459,303.991,0
47,161.791,80.834,69.536,312.162,0
48,169.035,81.815,71.140,321.992,0
49,157.757,80.426,68.344,306.528,0
50,154.174,82.088,72.613,308.876,0
51,154.998,80.893,73.075,308.967,0
52,155.936,82.245,69.507,307.689,0
53,155.644,80.984,64.707,301.335,0
54,149.054,83.352,66.702,299.109,0
55,158.786,80.341,67.284,306.413,0
56,161.708,84.312,68.951,314.971,0
57,157.479,85.606,66.541,309.627,0
58,158.284,85.952,68.984,313.221,0
59,150.668,81.048,70.148,301.865,0
60,164.148,81.742,62.356,308.247,0
61,169.787,84.126,68.473,322.387,0
62,156.793,80.015,67.230,304.039,0
63,152.512,81.774,68.868,303.155,0
64,158.314,85.041,71.978,315.334,0
65,156.173,80.172,65.144,301.489,0
66,158.179,86.023,68.962,313.165,0
67,159.089,81.125,67.097,307.312,0
68,158.045,79.334,65.289,302.668,0
69,157.205,83.719,67.130,308.055,0
70,159.095,80.491,67.652,307.240,0
71,163.327,82.386,70.683,316.397,0
72,161.101,79.152,71.090,311.344,0
73,160.371,79.669,68.702,308.744,0
74,161.124,78.250,67.581,306.956,0
75,148.715,78.944,68.225,295.885,0
76,158.350,79.226,65.561,303.137,0
77,151.114,81.203,71.130,303.448,0
78,157.903,81.095,66.740,305.739,0
79,149.468,80.243,67.692,297.404,0
80,160.050,79.696,74.454,314.202,0
81,156.788,81.144,69.625,307.558,0
82,159.108,80.602,73.784,313.495,0
83,155.755,80.650,70.602,307.009,0
84,159.585,80.618,83.570,323.774,0
85,156.125,79.589,65.385,301.100,0
86,153.132,82.421,70.617,306.170,0
87,157.156,81.075,67.325,305.557,0
88,155.517,79.181,69.669,304.368,0
89,164.701,79.452,69.431,313.584,0
90,156.552,81.155,65.366,303.074,0
