i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,73.559,42.370,34.143,150.073,0
1,65.189,44.658,26.979,136.827,0
2,65.163,46.784,25.637,137.586,0
3,71.466,47.309,32.714,151.490,0
4,71.610,43.385,27.286,142.281,0
5,66.975,42.936,25.642,135.554,0
6,67.023,105.209,87.985,260.218,0
7,84.025,45.619,28.968,158.612,0
8,78.657,45.185,27.398,151.241,0
9,73.968,60.785,71.849,206.602,0
10,69.395,41.411,28.018,138.825,0
11,68.778,44.310,27.246,140.334,0
12,66.166,44.586,27.776,138.529,0
13,66.090,43.455,26.692,136.238,0
14,106.915,48.050,28.816,183.782,0
15,67.153,47.392,24.861,139.407,0
16,69.730,44.206,26.581,140.518,0
17,64.972,44.876,25.686,135.535,0
18,68.408,43.956,26.756,139.121,0
19,80.812,52.986,26.827,160.626,0
20,68.250,49.080,143.394,260.725,0
21,174.786,47.443,29.050,251.280,0
22,72.421,48.688,31.815,152.926,0
23,79.858,45.184,25.871,150.914,0
24,68.009,46.512,27.776,142.298,0
25,72.482,41.433,27.310,141.226,0
26,70.118,44.346,35.694,150.158,0
27,70.384,44.046,33.451,147.883,0
28,72.538,51.679,44.177,168.395,0
29,185.866,67.565,29.445,282.877,0
30,76.071,41.313,34.329,151.714,0
31,90.643,47.181,28.598,166.423,0
32,86.934,42.160,25.593,154.688,0
33,74.322,44.251,25.808,144.382,0
34,75.658,45.882,25.268,146.808,0
35,71.669,48.068,33.307,153.045,0
36,185.559,46.775,30.469,262.804,0
37,77.870,45.067,32.440,155.379,0
38,80.185,48.332,28.745,157.263,0
39,76.088,46.666,28.093,150.848,0
40,93.370,101.888,66.910,262.169,0
41,105.850,47.087,32.340,185.279,0
42,90.039,48.505,28.051,166.596,0
43,81.164,40.500,25.375,147.040,0
44,65.952,51.652,26.899,144.505,0
45,69.509,42.542,27.523,139.576,0
46,74.940,42.719,24.839,142.498,0
47,65.229,48.089,27.197,140.516,0
48,66.996,50.743,25.907,143.647,0
49,64.100,43.565,24.916,132.582,0
50,65.125,45.563,26.387,137.077,0
51,62.043,47.327,26.442,135.813,0
52,71.065,44.708,28.490,144.264,0
53,68.406,42.771,28.614,139.792,0
54,67.645,41.664,24.019,133.329,0
55,61.362,48.084,24.934,134.380,0
56,78.058,48.081,32.296,158.436,0
57,75.571,45.681,29.375,150.628,0
58,71.849,44.438,26.525,142.813,0
59,64.371,40.421,26.234,131.026,0
60,62.672,40.125,28.352,131.150,0
61,69.274,39.290,25.536,134.101,0
62,64.577,42.621,24.430,131.629,0
63,86.322,41.835,25.769,153.927,0
64,75.105,45.169,27.302,147.578,0
65,67.866,43.463,23.979,135.308,0
66,68.057,44.351,26.350,138.758,0
67,66.523,43.617,26.233,136.373,0
68,61.975,42.586,26.898,131.461,0
69,69.907,41.237,24.097,135.241,0
70,60.538,43.384,29.803,133.726,0
71,68.410,41.723,23.983,134.118,0
72,87.752,50.394,30.213,168.360,0
73,66.245,44.231,23.870,134.347,0
74,68.514,41.221,24.808,134.544,0
75,67.164,43.980,26.273,137.417,0
76,64.177,46.218,24.695,135.091,0
77,63.809,43.610,27.017,134.437,0
78,63.387,39.177,24.871,127.436,0
79,66.350,41.227,24.782,132.361,0
80,70.287,45.087,25.934,141.309,0
81,65.396,45.594,26.849,137.839,0
