i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
69,70.615,43.379,27.281,141.277,0
70,67.726,68.265,40.044,176.036,0
71,130.332,50.505,28.158,208.996,0
72,72.961,43.559,25.926,142.447,0
73,76.289,42.406,29.565,148.261,0
74,67.982,67.369,37.624,172.976,0
75,93.616,333.718,53.993,481.328,0
76,134.094,65.950,38.150,238.195,0
77,103.500,44.396,26.094,173.991,0
78,65.994,42.419,33.509,141.923,0
79,79.020,51.292,35.458,165.770,0
80,85.810,43.833,33.959,163.603,0
81,92.826,46.842,32.610,172.280,0
82,84.788,45.806,29.716,160.311,0
83,71.563,44.264,26.002,141.830,0
84,109.366,52.088,40.138,201.593,0
85,96.871,57.956,27.535,182.363,0
86,69.219,44.350,27.253,140.822,0
87,79.384,49.376,25.115,153.876,0
88,74.289,61.992,74.470,210.752,0
89,148.201,42.150,27.755,218.107,0
90,70.158,42.870,24.552,137.581,0
91,64.003,44.863,24.650,133.517,0
92,80.630,57.521,39.382,177.534,0
93,87.183,56.149,26.820,170.153,0
94,73.294,42.993,26.816,143.104,0
95,66.275,42.044,27.569,135.890,0
96,68.797,49.635,32.376,150.809,0
97,122.328,52.371,34.302,209.002,0
98,79.077,40.287,27.100,146.466,0
99,68.212,40.730,33.110,142.054,0
100,74.807,44.887,25.913,145.608,0
101,72.103,110.036,40.480,222.621,0
102,99.778,55.097,27.546,182.422,0
103,68.751,46.641,27.055,142.448,0
104,66.207,41.921,26.553,134.681,0
105,87.631,54.375,39.589,181.596,0
106,101.467,57.758,34.738,193.964,0
107,64.742,41.882,83.200,189.825,0
108,64.923,43.894,27.064,135.882,0
109,75.951,66.412,38.609,180.973,0
110,105.363,55.093,42.347,202.805,0
111,87.890,48.675,29.792,166.358,0
112,68.491,48.442,31.022,147.955,0
113,67.480,45.724,45.578,158.784,0
114,88.805,49.680,41.227,179.713,0
115,92.659,43.490,35.639,171.789,0
116,79.653,43.291,30.591,153.536,0
117,69.863,57.297,48.211,175.372,0
118,96.349,48.566,30.913,175.829,0
119,75.937,46.513,27.870,150.321,0
120,62.487,38.920,25.067,126.475,0
121,59.861,46.146,22.850,128.858,0
122,70.024,44.578,27.577,142.180,0
123,69.680,43.602,28.697,141.980,0
124,76.431,42.713,27.810,146.955,0
125,79.252,41.396,24.843,145.491,0
126,70.062,60.645,38.617,169.324,0
127,96.955,54.979,49.626,201.561,0
128,88.836,51.663,35.188,175.688,0
129,91.684,58.455,38.712,188.852,0
130,85.315,50.347,36.101,171.764,0
131,87.027,51.537,38.345,176.910,0
132,87.153,50.926,40.007,178.086,0
133,91.414,55.578,35.535,182.529,0
134,101.843,59.002,35.845,196.691,0
135,89.154,52.926,36.858,178.940,0
136,86.248,57.570,34.214,178.032,0
137,79.905,52.697,34.496,167.098,0
138,87.087,49.089,34.147,170.324,0
139,87.300,52.965,38.837,179.103,0
140,94.121,55.830,37.482,187.434,0
141,82.309,54.283,37.087,173.681,0
142,94.050,53.231,35.949,183.230,0
143,79.766,51.666,34.934,166.367,0
144,110.583,47.782,43.651,202.018,0
145,100.968,57.283,38.296,196.547,0
146,112.034,46.441,29.478,187.954,0
147,80.775,47.338,59.634,187.748,0
148,111.424,50.474,42.242,204.141,0
149,96.300,66.201,38.048,200.550,0
150,136.298,57.888,44.539,238.726,0
151,81.373,42.591,29.773,153.737,0
152,74.524,50.808,33.887,159.220,0
153,67.066,43.730,25.283,136.080,0
154,70.160,47.242,29.884,147.287,0
155,82.379,45.513,29.406,157.299,0
156,72.466,41.846,25.727,140.039,0
157,60.900,38.513,27.616,127.030,0
158,72.035,47.109,26.115,145.261,0
159,67.164,42.308,26.701,136.174,0
160,65.171,42.954,26.023,134.149,0
161,70.853,81.287,56.474,208.615,0
162,574.313,74.366,45.005,693.685,0
163,114.627,47.399,40.567,202.594,0
164,87.372,45.596,30.729,163.698,0
165,98.767,47.702,42.968,189.438,0
166,79.844,61.085,32.042,172.971,0
167,82.688,43.855,31.792,158.337,0
168,591.452,154.487,142.196,888.136,0
169,160.217,58.185,58.143,276.545,0
170,99.773,47.187,36.339,183.300,0
171,92.635,47.674,31.820,172.130,0
172,69.140,46.842,40.647,156.630,0
173,129.605,167.609,40.580,337.794,0
174,200.671,56.356,35.276,292.303,0
175,94.736,52.980,42.903,190.620,0
176,110.289,58.034,42.917,211.242,0
177,98.965,50.329,57.592,206.887,0
178,121.359,48.130,44.243,213.733,0
179,549.957,76.661,59.579,686.197,0
180,1396.023,67.915,33.042,1496.981,0
181,123.494,47.071,40.763,211.329,0
182,103.140,44.430,35.524,183.094,0
183,161.474,96.632,85.855,343.962,0
184,1573.646,104.080,83.075,1760.802,0
185,163.733,54.663,49.275,267.671,0
186,96.147,51.585,36.476,184.209,0
187,192.790,57.922,219.420,470.132,0
188,137.479,138.179,322.961,598.620,0
189,225.054,73.284,49.096,347.435,0
190,93.029,76.094,50.592,219.716,0
191,92.951,67.694,40.165,200.810,0
192,86.705,50.639,26.855,164.200,0
193,79.918,51.004,36.596,167.519,0
194,82.641,49.281,35.226,167.148,0
195,135.481,468.236,145.209,748.927,0
196,185.754,60.601,87.122,333.477,0
197,156.324,54.535,51.802,262.662,0
198,125.603,71.010,57.164,253.778,0
199,153.929,49.486,31.994,235.409,0
