i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,140.310,63.849,92.936,297.096,0
1,98.933,56.251,77.592,232.777,0
2,108.949,54.389,64.120,227.460,0
3,101.415,72.674,84.827,258.916,0
4,1039.989,103.746,125.286,1269.022,0
5,167.152,77.943,88.178,333.274,0
6,302.341,64.640,92.117,459.099,0
7,146.977,76.919,100.892,324.789,0
8,151.542,56.516,76.379,284.438,0
9,97.507,53.502,72.114,223.123,0
10,87.171,62.798,87.820,237.790,0
11,107.940,54.115,71.946,234.002,0
12,104.920,59.479,80.464,244.864,0
13,91.462,52.828,87.211,231.502,0
14,89.200,52.039,71.584,212.823,0
15,89.610,61.377,72.146,223.134,0
16,86.108,50.750,66.148,203.007,0
17,86.467,63.083,82.259,231.810,0
18,107.156,53.257,68.520,228.934,0
19,92.343,52.620,77.641,222.604,0
20,87.579,48.264,76.724,212.568,0
21,85.831,48.708,209.304,343.844,0
22,104.882,56.762,70.024,231.668,0
23,83.806,57.164,79.261,220.232,0
24,107.715,57.509,74.126,239.352,0
25,89.805,63.281,69.837,222.924,0
26,119.368,68.509,67.559,255.438,0
27,86.019,54.052,70.145,210.218,0
28,96.538,51.428,74.254,222.221,0
29,90.108,50.283,68.351,208.743,0
30,100.428,52.934,66.721,220.083,0
31,84.596,59.947,78.255,222.799,0
32,89.481,51.300,73.013,213.795,0
33,93.566,57.301,69.290,220.158,0
34,76.018,47.898,68.275,192.192,0
35,76.762,47.626,68.283,192.671,0
36,73.840,48.897,78.918,201.655,0
37,87.024,50.355,66.796,204.176,0
38,82.284,53.904,79.287,215.476,0
39,85.667,49.721,64.446,199.835,0
40,74.862,51.744,61.420,188.026,0
41,77.640,49.619,64.007,191.268,0
42,88.843,48.312,68.924,206.080,0
43,90.482,55.415,71.234,217.132,0
44,92.997,48.034,66.896,207.927,0
45,88.012,50.018,62.964,200.995,0
46,85.673,47.941,72.977,206.593,0
47,80.202,51.554,77.582,209.338,0
48,76.285,54.162,63.643,194.092,0
49,77.282,51.594,66.034,194.911,0
50,87.415,49.251,69.316,205.983,0
51,78.182,45.809,69.102,193.094,0
52,71.471,49.430,83.455,204.357,0
53,83.230,54.217,84.317,221.765,0
54,121.179,52.873,75.014,249.067,0
55,82.151,50.675,75.672,208.499,0
56,95.007,49.224,55.475,199.706,0
57,80.026,51.997,82.420,214.443,0
58,90.587,46.864,72.509,209.961,0
59,73.102,51.807,67.866,192.776,0
60,70.193,50.988,71.763,192.945,0
61,70.734,49.796,67.917,188.448,0
62,84.930,47.073,62.396,194.400,0
63,76.128,48.694,60.348,185.171,0
64,74.890,52.422,70.288,197.601,0
65,70.492,48.436,71.600,190.530,0
66,93.194,57.167,336.614,486.975,0
67,163.821,67.080,108.378,339.280,0
68,174.241,95.071,86.075,355.388,0
69,124.107,64.736,73.272,262.116,0
70,93.730,66.023,78.110,237.864,0
71,92.356,61.398,105.602,259.357,0
72,107.184,50.297,86.152,243.634,0
73,107.211,63.828,75.777,246.817,0
74,106.543,65.122,98.639,270.304,0
75,117.797,69.510,71.240,258.547,0
76,90.054,65.775,91.823,247.652,0
77,115.347,65.497,102.843,283.688,0
78,103.157,69.271,106.500,278.929,0
79,99.244,49.667,69.196,218.108,0
80,80.428,52.359,71.710,204.498,0
81,102.594,51.295,70.051,223.940,0
82,87.101,50.389,72.365,209.856,0
83,96.299,59.440,68.085,223.825,0
84,79.038,49.435,66.990,195.464,0
85,88.953,49.204,65.521,203.678,0
86,82.619,50.699,70.141,203.460,0
87,75.605,53.537,70.978,200.120,0
88,88.363,50.794,65.758,204.916,0
89,70.265,47.912,75.929,194.107,0
90,104.580,52.970,68.657,226.208,0
91,85.562,52.613,72.954,211.130,0
92,80.203,58.275,69.029,207.508,0
93,91.130,49.381,67.693,208.205,0
94,80.349,51.686,71.209,203.246,0
95,81.357,56.721,75.473,213.552,0
96,80.780,49.649,73.727,204.157,0
97,73.332,46.669,64.913,184.915,0
98,89.679,51.204,74.960,215.844,0
99,78.300,49.542,64.156,192.000,0
100,97.913,58.552,66.736,223.202,0
101,80.646,48.893,56.303,185.843,0
102,69.919,49.567,68.643,188.130,0
103,86.675,53.231,72.580,212.487,0
104,98.543,52.287,80.920,231.750,0
105,84.021,52.333,70.093,206.448,0
106,92.834,55.881,96.288,245.004,0
107,100.637,52.713,65.574,218.925,0
108,98.513,60.781,75.917,235.211,0
109,80.125,48.454,71.094,199.674,0
110,106.586,48.705,66.950,222.242,0
111,77.662,58.618,61.842,198.123,0
112,82.040,53.353,71.851,207.245,0
113,87.279,52.195,74.905,214.380,0
114,79.011,50.970,62.384,192.366,0
115,82.444,47.667,62.940,193.052,0
116,80.497,47.319,80.535,208.352,0
117,82.708,47.990,76.808,207.507,0
118,70.436,50.857,71.882,193.177,0
119,78.816,46.736,68.274,193.827,0
120,75.399,48.980,74.051,198.430,0
121,79.272,51.453,64.988,195.713,0
122,83.681,50.950,67.266,201.899,0
123,89.273,52.222,76.150,217.646,0
124,82.162,49.227,66.317,197.707,0
125,83.812,48.398,79.383,211.595,0
126,89.520,49.227,64.851,203.599,0
127,74.313,51.590,70.236,196.140,0
128,77.111,54.407,68.609,200.128,0
129,83.050,47.088,67.554,197.693,0
130,74.833,48.222,67.451,190.508,0
131,78.942,50.733,67.135,196.811,0
132,79.453,49.766,62.697,191.917,0
133,78.815,58.284,70.461,207.561,0
134,73.483,283.080,150.338,506.901,0
135,140.030,74.257,76.108,290.396,0
136,93.266,51.826,68.144,213.236,0
137,98.643,48.981,59.416,207.041,0
138,82.554,55.217,76.845,214.618,0
139,81.076,49.166,72.690,202.933,0
140,77.067,48.547,60.888,186.504,0
141,76.212,52.118,64.517,192.848,0
142,85.688,50.481,59.098,195.268,0
143,86.786,51.105,63.951,201.843,0
144,88.606,51.759,71.623,211.989,0
145,91.518,45.154,62.474,199.147,0
146,68.158,49.473,70.387,188.019,0
147,81.055,49.944,59.957,190.958,0
148,76.744,59.089,64.290,200.124,0
149,72.938,47.703,69.066,189.708,0
150,77.840,55.941,66.929,200.711,0
151,79.928,48.739,72.319,200.987,0
152,89.720,47.844,72.491,210.056,0
153,78.671,52.209,71.998,202.879,0
154,81.567,51.417,71.574,204.559,0
155,82.295,49.505,58.127,189.928,0
156,76.851,51.215,65.729,193.796,0
157,75.983,48.258,66.691,190.933,0
158,79.479,50.596,74.153,204.228,0
159,79.233,45.167,72.596,196.996,0
160,77.019,53.084,71.636,201.740,0
161,80.897,47.942,73.650,202.489,0
162,72.803,51.324,74.986,199.113,0
163,80.758,45.129,70.014,195.901,0
164,69.771,47.610,67.425,184.807,0
165,73.474,59.955,66.418,199.847,0
166,77.248,45.281,57.869,180.400,0
167,77.038,47.517,61.236,185.791,0
168,81.585,54.037,64.407,200.030,0
169,78.164,48.344,62.202,188.711,0
170,87.009,49.237,62.380,198.627,0
171,77.184,53.083,66.952,197.220,0
172,78.221,48.834,58.280,185.337,0
173,77.749,49.754,62.764,190.268,0
174,83.571,45.849,71.794,201.215,0
175,81.953,48.262,70.418,200.633,0
176,83.544,46.608,63.238,193.390,0
177,77.498,44.463,59.742,181.704,0
178,74.974,49.340,57.086,181.400,0
179,90.056,48.519,82.301,220.877,0
180,81.058,50.251,64.566,195.876,0
181,77.437,48.027,61.663,187.129,0
182,82.584,47.899,70.490,200.974,0
183,76.313,52.712,58.422,187.447,0
184,80.824,50.290,68.014,199.129,0
185,76.176,47.177,63.349,186.703,0
186,76.954,53.204,61.619,191.778,0
187,84.183,51.520,64.786,200.490,0
188,78.674,55.693,75.254,209.622,0
189,85.467,50.161,59.464,195.093,0
190,76.459,48.019,71.776,196.256,0
191,85.161,45.673,64.380,195.215,0
192,77.674,55.184,69.382,202.240,0
193,79.339,47.383,74.476,201.200,0
194,77.588,57.239,76.745,211.574,0
195,91.928,53.322,72.488,217.739,0
196,87.788,56.757,75.876,220.422,0
197,101.580,54.543,62.450,218.573,0
198,96.338,50.467,62.386,209.193,0
199,96.608,49.343,74.846,220.798,0
