i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,198.432,95.882,124.699,419.014,0
1,197.438,99.915,118.497,415.852,0
2,190.125,96.894,109.714,396.735,0
3,195.283,97.183,112.337,404.804,0
4,200.966,96.347,111.326,408.640,0
5,196.151,100.656,110.705,407.512,0
6,206.338,100.078,108.254,414.670,0
7,227.490,110.140,117.055,454.686,0
8,201.232,94.983,106.381,402.596,0
9,196.337,99.136,114.311,409.786,0
10,190.953,102.028,110.342,403.323,0
11,187.761,102.271,111.230,401.263,0
12,206.455,100.761,106.774,413.990,0
13,200.943,93.178,103.309,397.430,0
14,195.149,99.221,107.645,402.015,0
15,200.609,95.714,115.415,411.739,0
16,191.119,98.532,107.904,397.556,0
17,187.794,101.130,115.440,404.366,0
18,192.872,99.310,108.233,400.417,0
19,186.497,95.209,112.107,393.814,0
20,201.023,91.626,115.380,408.030,0
21,199.191,94.865,111.211,405.268,0
22,197.272,95.233,107.379,399.885,0
23,200.945,97.054,120.941,418.941,0
24,192.316,97.953,123.630,413.900,0
25,191.754,101.329,120.089,413.172,0
26,198.915,99.024,115.583,413.524,0
27,203.775,99.563,110.444,413.782,0
28,189.315,96.182,113.224,398.722,0
29,195.420,95.017,112.348,402.786,0
30,198.380,95.458,120.783,414.622,0
31,195.597,97.718,115.170,408.486,0
32,192.503,90.881,116.689,400.075,0
33,198.312,100.632,111.409,410.354,0
34,196.921,99.003,109.968,405.893,0
35,204.257,100.827,114.520,419.605,0
36,201.612,94.810,115.048,411.471,0
37,199.949,99.325,108.457,407.732,0
38,194.230,95.330,109.734,399.295,0
39,198.939,102.056,113.281,414.278,0
40,208.368,99.499,112.137,420.006,0
41,197.202,92.674,115.378,405.254,0
42,192.032,98.506,115.114,405.654,0
43,203.459,107.128,119.474,430.063,0
44,200.746,95.690,108.301,404.739,0
45,199.978,100.150,117.780,417.909,0
46,195.923,100.751,116.021,412.696,0
47,201.376,95.722,117.254,414.353,0
48,201.584,95.528,116.047,413.160,0
49,198.667,101.033,116.361,416.062,0
50,207.993,96.820,107.919,412.734,0
51,194.326,99.667,126.320,420.314,0
52,195.685,95.682,109.526,400.894,0
53,192.793,98.921,113.937,405.652,0
54,197.885,101.120,114.798,413.803,0
