i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,172.169,92.613,72.324,337.108,0
1,170.752,88.122,70.534,329.409,0
2,175.748,89.046,73.044,337.839,0
3,173.325,104.209,77.370,354.905,0
4,172.219,88.620,70.845,331.686,0
5,195.341,85.195,74.460,354.997,0
6,168.355,100.601,75.664,344.621,0
7,182.572,89.131,78.377,350.081,0
8,166.560,86.146,76.831,329.537,0
9,170.235,87.655,74.846,332.737,0
10,172.219,90.738,78.022,340.980,0
11,176.756,90.466,76.791,344.013,0
12,169.797,94.680,83.616,348.094,0
13,217.946,97.443,74.578,389.968,0
14,173.666,88.486,77.030,339.184,0
15,174.197,86.934,77.736,338.869,0
16,181.907,87.858,72.601,342.366,0
17,170.513,90.758,75.042,336.314,0
18,177.112,91.949,78.034,347.096,0
19,175.251,88.629,84.263,348.144,0
20,173.080,89.066,74.364,336.511,0
21,183.684,85.362,75.640,344.688,0
22,182.023,89.729,75.006,346.759,0
23,168.682,87.818,81.091,337.592,0
24,176.847,87.570,72.846,337.264,0
25,174.900,92.028,75.161,342.091,0
26,164.672,86.102,70.898,321.673,0
27,181.052,84.312,74.954,340.318,0
28,173.725,103.777,71.612,349.114,0
29,175.993,86.692,72.955,335.641,0
30,176.289,86.632,70.184,333.107,0
31,214.214,90.648,76.218,381.080,0
32,174.165,87.972,70.661,332.799,0
33,175.927,103.968,78.862,358.757,0
34,168.788,88.723,74.915,332.427,0
35,165.880,88.292,75.117,329.290,0
36,180.138,87.502,75.720,343.361,0
37,171.900,101.161,79.318,352.381,0
38,168.880,87.371,76.489,332.741,0
39,176.807,89.217,70.132,336.158,0
40,180.306,88.130,75.139,343.576,0
41,168.282,93.546,74.446,336.275,0
42,177.598,86.205,75.560,339.364,0
43,168.502,83.631,70.203,322.337,0
44,171.053,96.680,76.911,344.645,0
45,173.961,91.098,79.570,344.630,0
46,171.709,88.449,73.787,333.946,0
47,173.555,102.813,72.673,349.042,0
48,188.423,85.706,72.745,346.876,0
49,171.276,93.071,72.910,337.259,0
50,167.520,85.759,73.066,326.345,0
51,180.709,104.081,67.043,351.834,0
52,164.843,95.868,74.401,335.112,0
53,190.524,88.918,74.323,353.766,0
54,172.765,85.850,72.461,331.077,0
55,172.822,87.037,72.033,331.892,0
56,174.183,88.737,73.013,335.934,0
57,171.739,89.234,75.879,336.852,0
58,179.278,84.743,74.302,338.324,0
59,175.894,90.810,74.561,341.266,0
60,173.572,90.016,74.172,337.761,0
61,172.109,88.485,74.944,335.539,0
62,171.115,86.045,72.454,329.615,0
63,170.281,89.725,73.651,333.657,0
64,176.347,85.726,76.352,338.427,0
65,177.944,91.387,75.420,344.752,0
66,171.630,90.699,70.222,332.552,0
67,178.335,95.477,76.671,350.484,0
68,174.263,88.873,77.764,340.901,0
69,185.187,91.645,76.407,353.240,0
70,186.117,89.959,72.410,348.486,0
71,182.992,87.670,74.126,344.789,0
72,181.352,98.422,77.143,356.918,0
73,178.700,92.746,75.940,347.387,0
74,171.507,87.890,75.001,334.400,0
75,172.721,90.533,74.999,338.253,0
76,175.387,91.835,73.820,341.043,0
77,180.679,90.036,71.117,341.833,0
78,182.229,89.507,71.102,342.839,0
79,183.986,89.033,71.091,344.110,0
80,182.468,88.864,75.100,346.433,0
81,175.363,87.566,72.639,335.569,0
82,182.809,93.792,78.425,355.027,0
83,174.016,92.230,74.681,340.929,0
84,168.445,91.497,72.098,332.040,0
85,169.768,101.480,69.291,340.540,0
86,169.374,90.309,75.696,335.380,0
87,193.793,87.140,72.208,353.142,0
88,173.933,92.054,76.783,342.771,0
89,178.567,91.968,73.875,344.411,0
90,171.388,89.534,68.729,329.652,0
91,191.843,89.732,79.671,361.247,0
92,176.391,86.673,70.663,333.729,0
93,172.121,88.484,69.024,329.631,0
94,176.492,84.748,74.868,336.109,0
95,177.292,90.253,75.537,343.083,0
96,169.183,89.755,74.189,333.128,0
97,170.715,88.751,74.409,333.876,0
98,168.461,89.136,73.402,331.001,0
99,171.906,95.888,80.180,347.976,0
100,175.562,85.851,73.330,334.744,0
101,172.295,91.421,72.696,336.413,0
102,169.658,109.303,70.707,349.668,0
103,174.333,88.371,74.701,337.405,0
104,206.716,91.114,73.389,371.220,0
105,185.361,85.219,68.547,339.128,0
106,179.795,85.143,73.603,338.542,0
107,178.498,89.754,72.530,340.783,0
108,181.567,86.045,76.951,344.565,0
109,184.735,86.724,74.177,345.637,0
110,172.576,87.030,70.949,330.556,0
111,166.785,85.527,73.828,326.142,0
112,177.162,90.946,75.198,343.306,0
113,175.015,90.444,68.399,333.858,0
114,184.948,91.040,77.520,353.509,0
115,179.240,84.817,69.142,333.200,0
116,179.327,87.093,74.213,340.635,0
117,172.184,86.192,74.467,332.844,0
118,173.977,101.219,74.606,349.802,0
119,174.017,90.263,72.466,336.746,0
120,168.990,83.664,75.559,328.214,0
121,181.061,86.239,81.422,348.723,0
122,170.400,85.954,74.188,330.543,0
123,178.104,86.440,79.279,343.823,0
124,174.076,87.046,76.278,337.400,0
125,166.847,86.919,75.652,329.420,0
126,166.971,95.368,69.578,331.918,0
127,169.592,104.201,73.098,346.892,0
128,168.525,109.687,71.740,349.953,0
129,184.721,91.623,75.926,352.271,0
130,174.210,86.447,73.850,334.508,0
131,175.549,85.913,71.430,332.893,0
132,173.103,89.041,75.045,337.189,0
133,168.048,95.762,70.730,334.540,0
134,166.698,89.584,73.788,330.071,0
135,170.121,87.572,71.361,329.055,0
136,186.400,89.398,80.019,355.819,0
137,180.246,85.984,77.786,344.017,0
138,171.589,92.357,71.208,335.155,0
139,176.164,88.548,75.003,339.717,0
140,163.013,100.866,69.694,333.573,0
141,191.323,88.963,70.666,350.953,0
142,174.523,87.526,68.613,330.664,0
143,169.419,102.208,70.799,342.426,0
144,178.724,87.650,72.086,338.461,0
145,178.338,90.786,72.004,341.129,0
146,165.156,85.561,71.991,322.709,0
147,169.422,87.706,72.216,329.345,0
148,174.865,90.043,71.680,336.589,0
149,214.436,87.345,73.969,375.750,0
150,177.040,97.098,72.667,346.806,0
151,212.294,86.536,74.218,373.050,0
152,174.358,87.337,75.192,336.888,0
153,179.583,87.818,71.628,339.030,0
154,169.941,100.201,73.724,343.868,0
155,167.588,85.900,76.948,330.437,0
156,164.718,96.028,74.650,335.397,0
157,167.373,89.409,73.896,330.679,0
158,173.094,94.122,70.950,338.167,0
159,205.730,88.905,76.727,371.364,0
160,182.700,89.979,73.505,346.184,0
161,169.668,86.430,69.886,325.985,0
162,207.574,83.919,75.605,367.100,0
163,172.066,86.520,74.316,332.903,0
164,170.701,87.704,76.706,335.113,0
165,180.095,89.450,70.525,340.071,0
166,170.426,86.935,69.857,327.219,0
167,173.481,92.416,71.785,337.683,0
168,190.659,83.758,73.412,347.830,0
169,170.589,90.871,72.196,333.657,0
170,169.841,87.050,77.555,334.447,0
171,181.678,88.430,71.694,341.803,0
172,178.229,85.427,73.006,336.663,0
173,172.483,89.968,73.011,335.463,0
174,179.226,87.957,75.962,343.146,0
175,172.987,88.116,75.032,336.136,0
176,174.653,93.383,74.806,342.843,0
177,175.234,88.496,73.533,337.264,0
178,167.876,87.177,72.994,328.047,0
179,175.931,89.715,79.642,345.289,0
180,175.445,88.407,77.016,340.869,0
181,174.218,96.446,77.918,348.584,0
182,179.687,88.527,72.583,340.799,0
183,186.155,89.798,70.433,346.387,0
184,167.490,87.945,79.269,334.705,0
185,175.883,89.872,75.348,341.105,0
186,176.223,87.755,77.801,341.780,0
187,174.212,83.159,70.522,327.894,0
188,171.681,88.736,75.806,336.225,0
189,180.682,84.809,76.234,341.725,0
190,169.798,84.601,73.891,328.291,0
191,168.967,92.073,72.564,333.605,0
192,188.095,81.864,74.095,344.054,0
193,175.728,102.367,73.641,351.737,0
194,175.273,85.602,75.812,336.688,0
195,182.126,91.238,71.012,344.377,0
196,171.561,92.443,70.195,334.200,0
197,170.585,92.868,76.240,339.694,0
198,167.499,88.646,69.056,325.202,0
199,172.266,90.120,71.391,333.778,0
