i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,153.836,87.075,97.108,338.019,0
1,150.490,86.397,98.147,335.035,0
2,153.594,87.223,104.180,344.999,0
3,144.746,87.913,99.435,332.094,0
4,156.576,88.467,93.464,338.508,0
5,164.312,91.393,91.289,346.994,0
6,156.883,85.960,95.312,338.155,0
7,153.816,89.122,93.067,336.006,0
8,156.935,86.725,93.539,337.200,0
9,149.877,90.178,98.004,338.060,0
10,147.753,91.538,100.282,339.574,0
11,151.660,87.450,94.272,333.383,0
12,148.983,89.913,101.196,340.093,0
13,155.922,88.634,97.783,342.340,0
14,165.771,87.785,98.698,352.255,0
15,145.029,89.444,94.841,329.315,0
16,148.583,86.331,100.502,335.417,0
17,169.187,87.915,100.416,357.519,0
18,159.127,86.319,103.186,348.633,0
19,154.883,89.611,97.240,341.736,0
20,151.162,88.389,98.019,337.571,0
21,150.551,90.275,89.610,330.437,0
22,150.127,88.081,98.382,336.591,0
23,149.009,86.994,95.634,331.638,0
24,149.489,89.905,95.545,334.940,0
25,147.980,87.023,100.770,335.774,0
26,150.401,86.188,99.114,335.704,0
27,150.329,87.745,98.127,336.202,0
28,152.712,86.045,102.606,341.364,0
29,158.270,87.046,87.512,332.829,0
30,151.541,86.822,96.275,334.639,0
31,148.759,88.150,102.659,339.568,0
32,153.444,89.922,93.642,337.009,0
33,147.202,91.180,96.916,335.300,0
34,147.914,86.452,98.932,333.298,0
35,149.876,90.720,99.160,339.757,0
36,150.386,86.768,95.842,332.997,0
37,155.824,87.315,102.149,345.289,0
38,147.444,86.341,95.066,328.852,0
39,148.418,88.926,101.450,338.796,0
40,144.985,88.166,92.670,325.823,0
41,149.681,88.311,96.194,334.186,0
42,167.569,87.997,99.115,354.682,0
43,157.869,84.806,97.874,340.550,0
44,145.880,86.867,101.255,334.003,0
45,151.017,86.756,105.673,343.448,0
46,157.958,89.992,99.978,347.929,0
47,146.414,88.510,100.053,334.978,0
48,152.960,90.702,106.530,350.193,0
49,151.000,90.243,93.715,334.958,0
50,148.377,84.903,103.532,336.813,0
51,150.240,88.976,115.375,354.593,0
52,154.276,86.196,105.583,346.057,0
53,149.082,86.246,99.833,335.162,0
54,149.406,86.310,97.677,333.394,0
55,150.151,83.749,106.124,340.024,0
56,145.612,86.498,97.652,329.763,0
57,154.630,91.832,101.066,347.529,0
58,164.210,85.561,93.563,343.335,0
59,150.178,84.791,99.244,334.214,0
60,147.750,88.028,118.162,353.941,0
61,153.120,85.367,102.913,341.401,0
62,149.428,85.435,101.143,336.007,0
63,145.823,87.589,96.516,329.929,0
64,155.640,84.519,99.729,339.889,0
65,147.731,87.283,93.583,328.598,0
66,150.273,88.663,94.370,333.307,0
67,154.971,89.234,96.288,340.494,0
68,148.528,89.196,101.489,339.215,0
69,150.527,88.397,103.246,342.171,0
70,160.227,88.756,94.895,343.879,0
71,150.853,86.709,116.533,354.095,0
72,147.171,88.792,100.988,336.952,0
73,155.142,85.408,98.943,339.494,0
74,159.390,84.699,102.229,346.319,0
75,145.957,89.121,96.569,331.648,0
76,152.834,88.035,91.284,332.154,0
77,154.927,86.734,99.638,341.300,0
78,160.402,86.298,99.120,345.821,0
79,155.692,91.382,93.699,340.773,0
80,153.112,86.218,110.859,350.190,0
81,144.117,86.973,93.048,324.139,0
82,149.002,86.928,103.965,339.896,0
83,144.804,86.373,100.568,331.746,0
84,145.647,87.137,104.405,337.191,0
85,147.820,88.149,98.201,334.171,0
86,155.152,87.826,106.411,349.390,0
87,159.061,84.664,93.395,337.121,0
88,152.335,85.532,103.578,341.446,0
89,154.910,85.522,102.659,343.092,0
90,147.516,88.326,94.539,330.382,0
91,152.802,88.635,92.880,334.318,0
92,150.680,88.068,109.450,348.199,0
93,157.497,86.735,99.459,343.692,0
94,152.560,87.168,92.754,332.483,0
95,152.164,87.553,101.912,341.630,0
96,154.578,87.105,95.038,336.722,0
97,147.630,90.580,97.946,336.157,0
98,149.202,85.938,93.816,328.958,0
99,149.097,88.206,109.251,346.555,0
100,148.310,87.385,102.272,337.968,0
101,146.553,92.951,103.564,343.068,0
102,157.066,87.033,106.890,350.990,0
103,149.726,90.143,97.075,336.945,0
104,154.290,86.846,100.689,341.825,0
105,151.083,86.415,96.525,334.024,0
106,154.265,88.376,100.497,343.138,0
107,151.195,92.609,103.253,347.058,0
108,157.183,86.398,114.257,357.838,0
109,152.691,88.719,104.587,345.998,0
110,163.465,85.898,105.484,354.848,0
111,157.714,92.506,107.021,357.242,0
112,146.978,88.001,93.950,328.929,0
113,146.845,89.550,98.290,334.686,0
114,156.692,87.585,97.281,341.559,0
115,149.719,89.444,95.714,334.877,0
116,149.861,88.926,94.208,332.995,0
117,158.432,86.762,99.986,345.181,0
118,154.227,89.693,98.670,342.590,0
119,151.952,87.814,99.924,339.690,0
120,156.279,88.635,94.360,339.274,0
121,146.404,91.901,95.091,333.397,0
122,151.994,88.559,99.203,339.757,0
123,157.289,87.573,94.245,339.107,0
124,151.256,86.961,92.875,331.093,0
125,153.036,90.231,102.138,345.405,0
126,165.734,85.209,99.553,350.497,0
127,144.857,90.263,105.528,340.649,0
128,150.956,89.028,102.804,342.788,0
129,151.800,87.584,101.478,340.862,0
130,147.096,89.123,100.415,336.635,0
131,157.364,87.911,100.071,345.347,0
132,159.775,89.607,109.326,358.709,0
133,155.929,90.499,100.942,347.371,0
134,149.677,88.166,106.998,344.843,0
135,150.536,91.907,101.679,344.124,0
136,147.868,87.010,105.387,340.266,0
137,159.823,88.984,92.676,341.484,0
138,152.117,86.831,100.608,339.557,0
139,146.593,86.283,90.624,323.501,0
140,155.858,88.316,94.562,338.737,0
141,151.352,88.348,96.431,336.132,0
142,154.383,90.216,101.336,345.936,0
143,157.534,86.383,96.546,340.464,0
144,152.403,86.923,95.284,334.611,0
145,152.560,88.275,96.076,336.912,0
146,161.798,87.925,102.859,352.583,0
147,145.056,86.517,103.889,335.464,0
148,147.550,86.885,102.911,337.347,0
149,154.270,86.212,99.803,340.286,0
150,146.949,88.453,100.645,336.049,0
151,149.331,89.287,103.780,342.399,0
152,154.783,87.009,97.547,339.340,0
153,151.529,87.834,96.410,335.773,0
154,145.426,88.723,96.580,330.730,0
155,152.594,86.652,100.181,339.428,0
156,151.958,83.844,105.151,340.954,0
157,146.651,89.306,102.440,338.398,0
158,157.779,86.589,97.112,341.481,0
159,153.915,87.761,104.534,346.211,0
160,153.291,86.020,120.036,359.348,0
161,158.565,86.780,99.641,344.987,0
162,150.183,83.823,102.100,336.107,0
163,148.293,92.537,98.411,339.243,0
164,155.975,89.208,105.626,350.810,0
165,156.325,89.665,104.012,350.003,0
166,145.917,90.423,93.377,329.718,0
167,155.460,89.312,104.000,348.773,0
168,149.854,89.095,96.426,335.376,0
169,149.853,93.216,97.607,340.677,0
170,155.082,89.978,98.318,343.379,0
171,146.552,85.744,95.263,327.560,0
172,154.861,88.325,106.899,350.086,0
173,163.711,87.746,99.683,351.141,0
174,150.080,87.882,95.905,333.868,0
175,146.583,86.631,97.666,330.881,0
176,154.769,86.723,111.980,353.472,0
177,146.323,86.807,102.236,335.367,0
178,149.400,84.832,100.698,334.931,0
179,154.264,89.379,98.524,342.168,0
180,148.211,88.357,104.832,341.401,0
181,150.765,90.159,111.077,352.002,0
182,155.227,90.586,97.533,343.347,0
183,143.288,87.711,100.183,331.184,0
184,156.667,86.319,99.809,342.796,0
185,146.719,86.223,99.659,332.602,0
186,150.611,87.812,104.542,342.965,0
187,161.678,88.006,100.816,350.501,0
188,148.365,87.138,93.820,329.324,0
189,147.347,91.962,105.099,344.409,0
190,155.846,89.337,95.501,340.684,0
191,144.668,88.384,91.143,324.195,0
192,146.815,87.280,93.999,328.094,0
193,152.934,86.165,102.808,341.908,0
194,153.587,88.764,96.602,338.954,0
