i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,2344.265,220.370,272.041,2836.677,0
1,2470.125,233.714,285.176,2989.015,0
2,2448.230,224.907,263.019,2936.157,0
3,2469.615,225.330,284.783,2979.729,0
4,2357.517,230.866,291.066,2879.449,0
5,2456.179,219.751,298.859,2974.791,0
6,2392.867,217.025,273.824,2883.717,0
7,2423.804,226.164,274.727,2924.696,0
8,2415.433,216.415,258.484,2890.334,0
9,2429.260,236.730,270.988,2936.979,0
10,2387.269,227.222,288.871,2903.363,0
11,2434.440,221.535,273.311,2929.287,0
12,2447.746,217.689,263.275,2928.711,0
13,2432.449,224.896,286.981,2944.328,0
14,2451.291,223.756,281.926,2956.975,0
15,2375.311,227.947,279.072,2882.331,0
16,2430.067,228.823,297.633,2956.524,0
17,2446.624,225.158,276.063,2947.846,0
18,2423.312,221.428,282.658,2927.399,0
19,2454.431,243.986,290.217,2988.636,0
20,2364.147,230.015,273.515,2867.678,0
21,2424.913,227.320,294.941,2947.175,0
22,2409.568,233.896,278.224,2921.688,0
23,2365.027,230.462,268.350,2863.839,0
24,2440.431,232.062,270.644,2943.138,0
25,2438.184,224.564,272.644,2935.393,0
26,2439.788,219.074,281.705,2940.568,0
27,2437.351,219.542,279.474,2936.368,0
28,2436.333,238.347,281.781,2956.462,0
29,2426.626,225.374,292.389,2944.390,0
30,2377.275,213.124,276.345,2866.744,0
31,2433.681,239.530,284.342,2957.553,0
32,2446.150,219.033,285.895,2951.079,0
33,2459.701,233.874,286.045,2979.620,0
34,2460.425,216.272,279.684,2956.381,0
35,2368.047,221.953,267.599,2857.600,0
36,2443.881,222.815,271.617,2938.314,0
37,2422.938,239.799,290.948,2953.686,0
38,2433.532,217.070,299.315,2949.918,0
39,2496.044,228.777,296.274,3021.095,0
