i,create_ms,first_exec_ms,destroy_ms,total_ms
78,190.208,81.487,63.224,334.921
79,201.686,83.201,68.127,353.016
80,204.790,84.912,63.003,352.706
81,196.483,85.530,70.439,352.453
82,199.808,86.195,67.932,353.935
83,192.846,83.267,62.904,339.018
84,193.801,81.003,62.562,337.366
85,204.297,82.984,71.287,358.570
86,192.399,84.982,62.475,339.857
87,187.274,86.584,70.198,344.058
88,198.253,89.488,62.945,350.688
89,203.411,83.177,62.206,348.796
90,189.989,84.690,65.823,340.503
91,183.846,82.410,68.460,334.717
92,197.382,81.424,60.953,339.760
93,194.653,84.909,61.187,340.750
94,193.251,82.460,71.878,347.589
95,198.284,86.406,63.117,347.808
96,197.694,83.030,63.944,344.670
97,199.634,80.737,71.249,351.621
98,198.435,84.925,70.279,353.640
99,202.404,83.172,69.498,355.075
100,193.123,83.579,68.185,344.887
101,202.807,80.768,68.210,351.786
102,202.329,84.030,69.816,356.177
103,199.480,82.975,70.274,352.730
104,192.719,85.245,75.324,353.290
105,201.442,85.939,66.680,354.062
106,194.801,85.099,62.868,342.769
107,187.516,83.776,64.425,335.717
108,202.640,82.928,65.672,351.241
109,200.922,83.848,67.244,352.014
110,196.705,85.812,64.429,346.947
111,191.772,83.039,66.094,340.906
112,195.783,84.560,60.837,341.181
113,204.059,84.949,64.249,353.258
114,204.250,86.225,66.041,356.517
115,203.584,82.194,67.909,353.687
116,201.698,82.315,66.387,350.401
117,195.464,86.046,67.541,349.053
118,189.160,84.410,61.703,335.275
119,201.318,81.908,69.327,352.555
120,195.217,85.481,64.145,344.844
121,188.819,83.877,72.544,345.241
122,204.469,84.939,65.257,354.666
123,201.522,84.265,67.452,353.239
124,209.070,84.194,70.531,363.796
125,193.675,83.567,69.497,346.739
126,207.363,83.369,63.040,353.774
127,192.739,86.245,63.254,342.239
128,206.712,83.057,70.234,360.004
129,195.351,84.031,65.833,345.216
130,204.066,86.403,66.291,356.761
131,193.806,81.473,69.586,344.866
132,196.804,82.292,63.530,342.626
133,200.132,81.827,68.016,349.975
134,196.160,84.825,67.100,348.085
135,194.976,82.442,68.321,345.741
136,208.218,83.544,62.543,354.306
137,198.949,87.192,68.145,354.286
138,199.736,85.287,61.983,347.007
139,198.668,82.047,64.109,344.826
140,196.056,85.815,64.614,346.487
141,196.800,87.149,71.018,354.968
142,201.068,83.202,65.727,349.998
143,202.341,85.829,69.735,357.906
144,188.976,82.127,65.620,336.725
145,194.378,83.345,69.845,347.569
146,189.767,81.424,65.785,336.978
147,188.754,84.052,60.922,333.730
148,191.509,83.813,62.892,338.216
149,188.111,83.922,62.212,334.246
150,193.934,82.788,64.106,340.829
151,214.571,85.246,68.861,368.679
152,197.009,85.991,65.053,348.053
153,200.166,85.244,72.293,357.704
154,196.850,85.215,70.165,352.231
155,205.542,88.243,69.781,363.567
156,196.018,82.801,68.783,347.604
157,201.385,85.613,71.593,358.592
158,195.906,84.683,66.527,347.117
159,195.119,82.004,70.514,347.638
160,195.449,85.700,68.469,349.620
161,191.752,82.861,66.145,340.759
162,192.340,81.535,68.110,341.986
163,186.207,83.561,66.341,336.110
164,193.914,85.668,63.629,343.213
165,195.643,80.749,64.264,340.657
166,196.143,83.134,65.850,345.128
167,190.316,84.502,68.212,343.031
168,203.699,86.678,61.136,351.514
169,203.848,83.079,72.230,359.158
170,204.461,83.251,65.663,353.376
171,199.095,82.384,72.696,354.176
172,200.573,82.094,64.804,347.472
173,189.757,83.172,65.442,338.372
174,201.034,80.737,67.306,349.077
175,195.486,83.525,68.375,347.386
176,194.914,87.411,64.965,347.290
177,194.223,83.631,70.378,348.233
178,192.001,80.507,68.007,340.516
179,203.336,79.902,66.849,350.087
180,200.534,84.799,69.129,354.462
181,198.555,83.245,69.657,351.457
182,202.337,84.087,66.109,352.534
183,193.588,85.237,67.052,345.879
184,198.050,84.125,64.767,346.943
185,203.742,84.188,66.873,354.803
186,193.865,80.367,66.485,340.718
187,193.626,83.725,63.026,340.379
188,202.228,86.231,72.866,361.326
189,191.732,86.482,63.322,341.537
190,199.370,84.490,65.283,349.144
191,202.501,83.244,63.125,348.871
192,201.150,81.802,68.173,351.126
193,187.761,82.535,68.135,338.433
194,190.268,83.639,61.146,335.054
195,194.168,81.225,64.145,339.540
196,196.652,83.193,66.619,346.464
197,194.948,82.855,68.518,346.322
198,198.842,82.297,68.891,350.031
199,194.985,84.844,65.360,345.190
