i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,172.747,86.161,77.727,336.636,0
1,178.089,92.165,79.602,349.857,0
2,176.445,87.703,77.512,341.661,0
3,176.919,86.511,73.991,337.422,0
4,182.034,98.810,86.475,367.320,0
5,197.275,96.945,74.256,368.476,0
6,179.883,86.905,76.880,343.669,0
7,176.423,87.729,78.475,342.629,0
8,178.169,86.937,79.404,344.511,0
9,174.558,108.544,70.784,353.886,0
10,192.586,87.096,73.939,353.622,0
11,177.687,88.372,75.594,341.655,0
12,173.917,84.080,77.486,335.484,0
13,197.080,93.870,79.010,369.961,0
14,176.742,83.768,71.903,332.414,0
15,182.663,88.260,76.722,347.646,0
16,182.716,86.450,76.877,346.045,0
17,173.108,84.355,81.266,338.730,0
18,176.971,87.627,77.087,341.686,0
19,176.889,88.681,74.438,340.009,0
20,177.871,88.159,72.212,338.243,0
21,169.818,88.295,75.412,333.525,0
22,177.660,91.908,77.711,347.281,0
23,179.498,94.296,79.458,353.253,0
24,177.390,93.020,76.391,346.802,0
25,201.096,86.473,78.231,365.802,0
26,184.464,85.882,79.775,350.122,0
27,176.633,88.577,73.518,338.729,0
28,208.374,88.532,76.742,373.649,0
29,172.885,85.104,79.781,337.771,0
30,170.515,98.220,74.246,342.981,0
31,197.935,89.331,76.717,363.984,0
32,174.014,88.332,79.655,342.001,0
33,190.381,89.651,82.242,362.275,0
34,169.478,89.020,71.125,329.625,0
35,181.035,92.486,80.952,354.474,0
36,189.925,86.282,75.904,352.112,0
37,176.705,87.772,81.857,346.336,0
38,178.562,89.055,74.078,341.696,0
39,174.459,87.460,74.864,336.785,0
40,200.761,90.573,78.354,369.689,0
41,168.189,87.740,77.239,333.169,0
42,181.289,89.505,78.887,349.682,0
43,180.189,84.587,71.968,336.746,0
44,171.940,88.414,74.534,334.888,0
45,188.221,89.657,72.022,349.901,0
46,189.637,87.124,76.306,353.069,0
47,174.194,85.564,73.910,333.669,0
48,183.947,87.877,79.997,351.822,0
49,181.354,87.353,72.671,341.378,0
50,169.768,88.767,79.173,337.709,0
51,177.160,96.734,72.870,346.766,0
52,178.673,86.473,69.014,334.161,0
53,168.917,100.384,77.097,346.400,0
54,174.271,89.387,75.153,338.812,0
55,171.024,86.058,75.118,332.201,0
56,172.673,85.772,75.688,334.133,0
57,171.320,94.045,73.701,339.066,0
58,181.000,86.546,73.705,341.252,0
59,176.513,93.348,67.707,337.568,0
60,170.575,86.056,68.651,325.284,0
61,174.708,89.515,81.896,346.120,0
62,174.280,89.746,74.002,338.028,0
63,176.488,92.095,70.363,338.947,0
64,170.874,88.529,76.045,335.449,0
65,174.192,92.763,72.912,339.869,0
66,173.786,83.997,70.827,328.611,0
67,168.350,101.863,73.565,343.779,0
68,180.834,90.259,70.631,341.725,0
69,170.371,89.578,70.205,330.156,0
70,177.005,86.430,70.502,333.938,0
71,175.435,85.770,77.100,338.306,0
72,179.827,89.417,77.700,346.945,0
73,185.432,91.717,73.136,350.287,0
74,174.130,85.321,74.622,334.074,0
75,180.897,100.399,75.364,356.662,0
76,165.677,89.568,69.928,325.174,0
77,164.482,92.084,70.573,327.140,0
78,172.283,86.744,71.511,330.539,0
79,178.517,88.323,76.193,343.035,0
80,172.827,91.844,74.120,338.792,0
81,174.607,114.438,73.284,362.329,0
82,176.961,94.845,73.983,345.789,0
83,169.973,83.750,71.766,325.489,0
84,204.132,89.118,69.780,363.032,0
85,173.434,90.946,71.898,336.280,0
86,175.671,86.573,73.185,335.429,0
87,169.715,87.523,71.379,328.617,0
88,176.840,84.645,68.570,330.056,0
89,170.260,91.949,71.613,333.823,0
90,171.308,102.550,73.046,346.905,0
91,163.977,84.235,72.442,320.655,0
92,179.906,86.199,75.618,341.724,0
93,173.471,86.016,72.769,332.256,0
94,163.949,91.152,73.680,328.783,0
95,167.341,87.613,77.782,332.738,0
96,166.513,84.073,75.405,325.992,0
97,171.174,85.803,71.685,328.663,0
98,177.311,88.159,71.885,337.356,0
99,174.118,104.494,72.748,351.361,0
100,180.440,87.017,74.779,342.237,0
101,171.347,86.657,71.318,329.323,0
102,181.109,88.190,70.378,339.679,0
103,186.515,87.353,71.141,345.010,0
104,206.098,89.844,73.095,369.038,0
105,168.776,88.353,76.882,334.012,0
106,168.765,87.839,69.763,326.368,0
107,175.161,91.791,74.946,341.899,0
108,166.880,89.137,75.110,331.128,0
109,167.471,87.777,70.301,325.551,0
110,173.556,91.535,75.479,340.571,0
111,175.074,89.596,79.373,344.044,0
112,172.204,90.667,73.476,336.348,0
113,173.022,88.894,71.471,333.388,0
114,173.777,93.110,74.616,341.503,0
115,171.198,90.847,74.746,336.792,0
116,179.623,82.433,70.839,332.896,0
117,174.001,97.352,69.856,341.210,0
118,169.829,87.122,74.377,331.329,0
119,190.481,90.550,67.537,348.570,0
120,173.284,94.056,68.374,335.714,0
121,200.886,89.256,73.086,363.229,0
122,174.464,87.758,73.267,335.489,0
123,167.226,85.863,76.274,329.365,0
124,172.110,88.010,69.565,329.686,0
125,178.102,100.071,72.358,350.532,0
126,162.022,87.348,73.161,322.532,0
127,183.791,96.803,73.797,354.391,0
128,174.255,86.787,78.920,339.963,0
129,204.371,91.955,76.769,373.096,0
130,171.847,86.258,76.099,334.205,0
131,181.418,86.885,76.093,344.397,0
132,175.570,93.544,71.989,341.104,0
133,173.511,85.124,72.999,331.635,0
134,174.538,88.809,86.091,349.439,0
135,171.289,87.158,73.793,332.240,0
136,179.857,89.152,73.834,342.843,0
137,188.857,85.229,71.168,345.256,0
138,182.034,89.402,74.130,345.567,0
139,172.692,87.455,69.939,330.086,0
140,175.452,89.964,74.216,339.632,0
141,174.916,91.910,74.137,340.964,0
142,181.483,84.586,74.102,340.171,0
143,170.501,90.260,75.353,336.114,0
144,179.420,90.522,73.207,343.150,0
145,180.442,87.699,75.465,343.607,0
146,175.804,85.648,75.278,336.731,0
147,184.065,89.198,75.872,349.136,0
148,197.005,90.485,75.316,362.807,0
149,169.677,85.954,69.883,325.515,0
150,181.600,91.611,76.050,349.263,0
151,177.412,87.313,73.363,338.090,0
152,173.361,89.938,72.975,336.274,0
153,176.400,87.188,72.467,336.055,0
154,176.299,88.752,77.700,342.752,0
155,169.465,101.147,72.134,342.747,0
156,173.364,84.151,76.804,334.320,0
157,177.250,84.973,77.938,340.162,0
158,173.543,88.666,70.319,332.529,0
159,169.783,92.717,70.488,332.990,0
160,187.098,88.425,76.856,352.381,0
161,187.012,87.274,72.783,347.069,0
162,175.567,90.547,76.635,342.750,0
163,178.494,90.961,78.165,347.621,0
164,170.766,101.396,74.390,346.553,0
165,176.550,88.433,71.771,336.754,0
166,180.411,88.972,77.451,346.836,0
167,169.915,90.738,74.808,335.463,0
168,171.006,87.187,76.576,334.770,0
169,171.444,87.278,75.379,334.103,0
170,167.063,93.428,74.581,335.074,0
171,186.407,87.749,78.110,352.267,0
172,182.354,89.097,71.600,343.052,0
173,171.598,93.981,73.150,338.730,0
174,169.778,103.344,72.682,345.806,0
175,177.463,87.506,76.004,340.974,0
176,174.747,92.446,75.083,342.277,0
177,170.168,87.341,73.069,330.578,0
178,181.589,93.202,73.313,348.104,0
179,175.842,101.240,75.664,352.746,0
180,174.402,87.547,74.661,336.610,0
181,176.762,90.816,78.459,346.038,0
182,177.514,97.992,78.462,353.969,0
183,174.314,86.154,78.551,339.020,0
184,173.671,88.878,72.910,335.460,0
185,175.166,86.420,71.736,333.324,0
186,176.300,87.239,70.602,334.142,0
187,178.364,97.321,75.779,351.465,0
188,179.191,97.219,69.420,345.830,0
189,172.261,89.441,71.617,333.320,0
190,170.662,85.467,77.119,333.248,0
191,176.315,88.247,70.827,335.390,0
192,174.872,86.750,72.856,334.479,0
193,174.649,88.938,77.839,341.428,0
194,178.356,91.331,70.547,340.235,0
195,179.688,88.539,76.882,345.110,0
196,176.245,87.919,71.147,335.312,0
197,210.983,97.539,77.868,386.391,0
198,186.007,84.543,70.347,340.898,0
199,181.719,85.591,70.347,337.658,0
