i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,194.540,98.453,112.027,405.021,0
1,196.216,94.020,109.584,399.821,0
2,191.569,97.266,115.210,404.046,0
3,189.538,99.595,108.283,397.417,0
4,199.508,100.692,108.713,408.913,0
5,191.966,102.926,117.731,412.624,0
6,201.027,100.673,112.514,414.215,0
7,202.315,93.965,112.865,409.146,0
8,195.760,100.343,114.124,410.229,0
9,202.622,98.090,105.474,406.187,0
10,194.507,93.501,110.297,398.306,0
11,198.145,101.507,109.832,409.485,0
12,198.815,102.689,112.517,414.022,0
13,205.947,98.190,105.229,409.368,0
14,203.446,97.820,106.290,407.557,0
15,208.150,96.551,114.590,419.292,0
16,198.053,91.833,116.502,406.389,0
17,201.489,97.328,113.353,412.170,0
18,210.653,97.900,111.924,420.478,0
19,196.232,94.076,114.094,404.402,0
20,197.361,100.863,114.558,412.784,0
21,202.060,102.422,116.305,420.789,0
22,199.433,102.595,112.699,414.729,0
23,205.037,101.988,112.787,419.812,0
24,194.389,96.169,116.577,407.136,0
25,203.144,102.078,120.535,425.758,0
26,197.993,101.536,112.578,412.107,0
27,200.115,97.144,116.568,413.829,0
28,196.588,97.299,109.651,403.540,0
29,197.443,101.459,119.467,418.369,0
30,210.362,97.312,113.103,420.777,0
31,200.113,96.032,119.453,415.600,0
32,192.936,95.536,114.745,403.218,0
33,202.537,97.109,113.619,413.266,0
34,193.076,93.222,111.900,398.199,0
35,205.035,97.910,115.317,418.263,0
36,192.894,94.287,111.287,398.468,0
37,194.729,99.868,117.351,411.949,0
38,187.192,100.583,112.025,399.802,0
39,201.050,101.164,116.058,418.273,0
40,196.130,96.734,112.968,405.833,0
41,193.722,96.789,107.813,398.324,0
42,199.185,98.491,115.952,413.630,0
43,202.257,96.121,120.195,418.574,0
44,211.796,95.985,111.672,419.453,0
45,198.425,95.153,125.824,419.403,0
46,190.812,101.039,119.794,411.646,0
47,195.344,96.401,111.752,403.498,0
48,201.708,97.376,111.621,410.706,0
49,203.343,98.105,114.883,416.332,0
50,195.410,95.754,116.704,407.868,0
51,197.587,102.113,125.611,425.312,0
52,206.231,99.036,110.168,415.435,0
53,204.228,103.986,109.757,417.972,0
54,210.652,98.105,121.720,430.479,0
55,200.318,99.569,123.490,423.379,0
56,204.322,95.721,116.032,416.076,0
57,203.058,107.972,107.331,418.363,0
58,199.387,105.510,110.091,414.989,0
59,205.847,98.555,123.169,427.572,0
60,199.238,100.982,115.210,415.431,0
61,213.580,96.400,118.818,428.798,0
62,196.582,97.714,120.065,414.363,0
63,207.424,96.671,118.527,422.623,0
64,204.502,101.189,114.888,420.580,0
65,200.425,96.810,118.753,415.989,0
66,209.422,98.708,119.892,428.023,0
67,211.296,103.291,116.185,430.772,0
68,214.051,102.054,112.656,428.763,0
69,205.109,99.845,110.137,415.092,0
70,197.048,99.991,114.730,411.770,0
71,205.864,96.642,117.352,419.860,0
72,201.279,99.931,112.391,413.603,0
73,205.042,97.958,113.190,416.192,0
74,199.071,98.675,113.153,410.899,0
75,198.812,99.694,111.193,409.700,0
76,202.163,95.312,113.574,411.049,0
77,207.324,101.670,106.001,414.995,0
78,198.604,93.772,107.382,399.759,0
79,198.953,96.808,123.522,419.284,0
80,187.743,104.203,110.983,402.930,0
81,205.225,102.062,116.564,423.851,0
82,190.113,94.017,109.693,393.824,0
83,207.161,96.829,115.685,419.675,0
84,204.238,103.933,116.465,424.637,0
85,201.057,100.485,115.588,417.132,0
86,193.509,96.435,117.128,407.074,0
87,205.672,100.969,117.929,424.571,0
88,199.009,100.885,110.974,410.869,0
89,200.232,99.049,113.303,412.585,0
90,200.760,97.458,107.117,405.336,0
91,191.095,97.003,109.755,397.855,0
92,214.457,99.132,116.125,429.715,0
93,217.420,103.218,109.114,429.753,0
94,199.112,100.070,117.986,417.170,0
95,200.990,97.549,104.667,403.206,0
96,192.994,105.068,112.826,410.889,0
97,198.224,96.287,112.333,406.844,0
98,195.473,100.146,105.660,401.281,0
99,202.173,96.129,113.396,411.699,0
100,197.071,105.371,112.593,415.036,0
101,192.763,105.160,113.267,411.191,0
102,194.245,94.220,113.884,402.350,0
103,198.931,96.374,109.912,405.218,0
104,202.347,101.210,120.191,423.750,0
105,201.615,100.996,102.464,405.076,0
106,199.900,96.144,115.464,411.508,0
107,189.192,102.955,107.580,399.728,0
108,201.868,103.477,110.856,416.201,0
109,204.769,92.129,114.541,411.441,0
110,200.732,97.243,116.807,414.783,0
111,193.932,97.115,114.196,405.244,0
112,200.278,103.351,117.668,421.299,0
113,192.361,95.642,103.935,391.939,0
114,199.740,98.693,116.766,415.199,0
115,203.302,93.688,108.713,405.704,0
116,195.179,103.354,111.721,410.255,0
117,195.842,97.272,115.027,408.142,0
118,194.620,95.635,118.647,408.903,0
119,205.188,94.296,117.812,417.297,0
120,216.211,97.019,119.415,432.646,0
121,199.359,101.208,121.015,421.582,0
