i,create_ms,first_exec_ms,destroy_ms,total_ms
176,223.142,108.295,76.915,408.353
177,219.371,98.671,85.008,403.051
178,214.920,98.243,75.827,388.990
179,217.943,101.664,84.131,403.739
180,217.333,98.090,80.050,395.474
181,228.644,100.856,79.767,409.267
182,243.615,98.234,82.643,424.494
183,219.783,111.562,73.262,404.608
184,214.979,98.516,77.422,390.918
185,218.639,99.611,80.280,398.531
186,220.774,105.180,89.287,415.242
187,251.312,98.556,73.075,422.944
188,216.595,99.011,72.775,388.382
189,224.101,118.124,78.349,420.575
190,216.090,119.161,82.376,417.628
191,214.756,100.694,81.283,396.735
192,216.203,104.861,78.743,399.807
193,221.066,119.992,82.866,423.924
194,226.925,102.462,78.782,408.171
195,213.844,102.147,88.840,404.832
196,215.458,99.763,76.905,392.126
197,220.070,101.068,74.856,395.995
198,219.446,100.648,84.016,404.110
199,233.542,109.596,75.424,418.563
