i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,149.546,78.651,67.131,295.329,0
1,152.536,84.305,59.301,296.143,0
2,153.316,80.613,62.620,296.550,0
3,147.718,84.646,68.352,300.717,0
4,151.685,80.323,64.576,296.585,0
5,163.028,78.452,64.351,305.832,0
6,146.789,79.587,65.838,292.215,0
7,153.652,83.542,63.305,300.500,0
8,154.018,80.259,66.780,301.059,0
9,146.348,81.781,66.897,295.027,0
10,150.616,82.618,66.602,299.837,0
11,151.317,79.793,69.659,300.770,0
12,155.109,79.568,63.923,298.601,0
13,153.428,83.089,65.141,301.659,0
14,167.001,80.880,63.626,311.509,0
15,160.920,79.933,63.662,304.516,0
16,144.942,79.170,61.357,285.470,0
17,156.766,82.820,71.857,311.444,0
18,153.388,84.010,62.086,299.484,0
19,151.153,78.122,67.418,296.694,0
20,160.173,83.377,66.533,310.084,0
21,156.803,83.731,62.599,303.135,0
22,155.559,85.240,63.399,304.198,0
23,154.543,82.703,63.694,300.941,0
24,149.058,82.807,69.216,301.082,0
25,160.611,81.348,67.046,309.006,0
26,150.808,83.793,64.138,298.741,0
27,153.507,80.452,72.536,306.497,0
28,151.805,83.717,64.102,299.625,0
29,153.652,80.666,66.230,300.549,0
30,155.798,85.448,64.721,305.968,0
31,150.551,81.940,60.999,293.490,0
32,156.533,87.841,67.650,312.025,0
33,152.074,82.475,68.057,302.607,0
34,156.427,83.233,66.520,306.181,0
35,152.881,81.031,69.587,303.501,0
36,163.102,80.996,62.425,306.523,0
37,155.761,83.349,61.876,300.986,0
38,162.012,81.870,64.035,307.919,0
39,149.929,82.141,68.348,300.418,0
40,152.431,82.740,62.264,297.436,0
41,151.919,82.173,60.823,294.916,0
42,147.177,82.822,70.610,300.611,0
43,155.662,80.895,61.165,297.723,0
44,154.890,83.556,67.730,306.177,0
45,164.852,85.372,67.285,317.510,0
46,159.910,80.442,62.695,303.048,0
47,156.748,82.801,68.921,308.471,0
48,157.733,79.238,65.468,302.439,0
49,155.673,83.073,66.717,305.464,0
50,148.705,79.952,64.003,292.661,0
51,151.198,82.190,63.583,296.972,0
52,162.264,82.740,62.698,307.703,0
53,147.343,79.208,65.157,291.709,0
54,156.276,83.520,67.357,307.153,0
55,159.870,79.761,62.912,302.545,0
56,155.482,80.175,64.529,300.188,0
57,149.222,78.532,64.475,292.230,0
58,154.200,82.294,68.321,304.816,0
59,155.561,81.220,66.298,303.080,0
60,152.298,80.687,63.597,296.582,0
61,148.362,80.001,65.783,294.147,0
