i,create_ms,first_exec_ms,destroy_ms,total_ms
121,221.410,100.207,78.761,400.379
122,218.749,122.694,91.903,433.346
123,221.017,100.542,77.236,398.796
124,212.818,98.517,81.950,393.286
125,229.911,102.678,72.595,405.185
126,215.266,100.038,77.559,392.865
127,228.269,109.145,88.452,425.867
128,218.167,119.152,83.852,421.172
129,219.554,102.961,79.753,402.269
130,222.572,107.112,78.430,408.116
131,219.676,104.511,74.274,398.463
132,227.348,100.267,89.812,417.428
133,219.913,100.466,74.413,394.794
134,222.524,101.530,75.867,399.921
135,237.153,97.133,76.547,410.834
136,209.922,98.603,78.244,386.770
137,224.324,104.001,81.435,409.761
138,226.612,97.023,80.073,403.709
139,217.865,114.732,80.037,412.635
140,225.356,99.313,74.968,399.638
141,215.123,102.754,82.829,400.707
142,224.700,101.275,79.258,405.233
143,220.629,100.253,82.304,403.188
144,219.130,104.339,91.163,414.632
145,223.009,92.745,81.283,397.038
146,228.776,114.579,73.591,416.948
147,231.598,103.646,78.758,414.003
148,213.891,114.761,76.442,405.094
149,221.181,102.532,82.941,406.655
150,232.796,93.506,71.392,397.694
151,260.387,97.665,76.476,434.529
152,224.402,98.161,81.605,404.169
153,214.870,109.982,79.618,404.471
154,212.820,105.728,79.814,398.362
155,217.667,101.504,78.276,397.447
156,224.147,100.410,80.279,404.837
157,232.102,96.604,79.507,408.214
158,222.713,99.406,89.085,411.205
159,220.669,103.020,76.362,400.052
160,222.273,98.161,72.749,393.184
161,222.511,95.553,76.709,394.774
162,220.303,99.426,77.941,397.671
163,212.854,108.957,78.296,400.108
164,212.456,99.609,87.024,399.091
165,224.431,122.669,79.592,426.694
166,220.093,103.372,82.792,406.257
167,238.117,96.134,81.596,415.847
168,213.903,101.197,83.547,398.648
169,229.770,98.970,84.175,412.916
170,217.134,99.127,79.441,395.703
171,247.859,99.913,80.727,428.500
172,225.699,101.215,79.246,406.162
173,216.607,96.403,74.802,387.813
174,248.287,106.919,84.088,439.295
175,225.042,102.029,80.106,407.179
176,212.491,101.215,79.831,393.538
177,229.400,100.594,89.737,419.731
178,232.907,102.863,88.748,424.519
179,251.056,99.164,79.810,430.032
180,234.684,101.889,81.933,418.507
181,216.494,98.515,79.817,394.827
182,216.774,103.477,93.346,413.598
183,220.025,100.427,80.035,400.489
184,217.708,98.165,76.744,392.617
185,215.459,102.964,82.548,400.971
186,220.195,109.695,80.475,410.365
187,234.971,99.642,80.272,414.886
188,221.137,99.022,81.710,401.869
189,240.230,101.631,79.131,420.993
190,217.144,100.362,78.813,396.320
191,232.094,100.599,82.698,415.393
192,214.771,130.604,86.749,432.125
193,227.795,97.125,80.566,405.487
194,231.095,100.455,79.403,410.954
195,221.323,101.247,86.498,409.070
196,226.515,101.785,74.809,403.111
197,226.306,116.862,78.833,422.003
198,220.978,125.415,84.510,430.903
199,229.170,104.376,90.250,423.797
