i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,194.871,88.453,87.687,371.012,0
1,179.388,90.647,73.066,343.102,0
2,177.146,87.131,75.102,339.380,0
3,178.148,87.600,76.945,342.694,0
4,187.742,85.609,72.936,346.288,0
5,201.053,88.707,79.799,369.560,0
6,170.946,93.357,79.117,343.421,0
7,180.456,106.903,76.281,363.641,0
8,174.896,89.305,81.515,345.717,0
9,176.289,87.550,68.957,332.797,0
10,180.180,89.927,74.106,344.214,0
11,180.897,101.853,78.320,361.071,0
12,178.062,90.693,75.763,344.519,0
13,189.089,92.431,77.147,358.667,0
14,179.490,92.152,73.023,344.666,0
15,172.634,87.882,72.505,333.022,0
16,173.243,88.196,74.376,335.815,0
17,174.148,91.285,75.700,341.133,0
18,189.978,94.599,76.877,361.455,0
19,177.246,91.787,81.924,350.958,0
20,181.376,87.233,71.788,340.398,0
21,179.880,88.654,73.115,341.650,0
22,173.142,93.618,76.022,342.783,0
23,173.891,90.207,76.467,340.567,0
24,183.550,91.162,80.158,354.871,0
25,175.777,91.482,75.632,342.891,0
26,168.879,91.689,77.535,338.104,0
27,181.517,87.984,71.558,341.060,0
28,179.228,94.675,78.851,352.754,0
29,171.816,89.159,77.185,338.161,0
30,185.247,90.894,75.763,351.905,0
31,180.182,85.204,82.473,347.860,0
32,180.225,86.788,77.860,344.873,0
33,179.958,90.324,80.412,350.695,0
34,181.247,89.871,79.178,350.298,0
35,180.811,89.652,74.806,345.270,0
36,179.350,86.431,79.390,345.172,0
37,177.485,86.548,79.598,343.632,0
38,173.340,87.882,76.809,338.032,0
39,175.807,89.145,77.820,342.773,0
40,169.150,88.647,73.414,331.212,0
41,176.155,95.726,73.065,344.948,0
42,169.666,107.182,69.554,346.403,0
43,168.479,89.772,70.786,329.037,0
44,176.178,83.945,72.859,332.983,0
45,182.003,87.232,70.266,339.503,0
46,175.552,91.949,80.481,347.983,0
47,176.983,87.065,79.896,343.944,0
48,172.464,85.279,73.255,330.999,0
49,171.397,89.149,71.590,332.137,0
50,174.649,91.543,75.059,341.252,0
51,176.445,89.135,75.969,341.550,0
52,167.881,90.844,76.246,334.972,0
53,183.313,87.967,80.192,351.474,0
54,175.332,90.646,78.870,344.849,0
55,172.077,91.599,74.185,337.861,0
56,188.947,89.517,74.505,352.971,0
57,172.279,84.294,72.690,329.264,0
58,169.822,95.075,73.470,338.369,0
59,196.512,85.536,72.353,354.402,0
60,172.153,90.856,77.769,340.780,0
61,172.935,89.646,83.644,346.225,0
62,178.223,86.250,76.267,340.741,0
63,177.813,83.551,77.000,338.365,0
64,177.216,88.750,78.337,344.304,0
65,225.042,86.095,74.380,385.517,0
66,168.760,87.136,79.666,335.563,0
67,170.732,89.522,80.236,340.491,0
68,176.741,86.804,72.551,336.098,0
69,170.135,98.750,71.052,339.937,0
70,168.951,91.139,76.272,336.363,0
71,173.943,87.134,73.989,335.067,0
72,172.427,95.164,72.297,339.889,0
73,168.722,91.304,80.852,340.879,0
74,169.404,88.467,69.203,327.075,0
75,173.942,85.789,76.315,336.046,0
76,176.145,88.885,76.307,341.337,0
77,178.954,85.847,77.161,341.963,0
78,179.627,86.041,74.760,340.430,0
79,185.480,86.806,75.490,347.777,0
80,175.684,87.036,78.901,341.622,0
81,179.232,88.149,76.060,343.442,0
82,175.253,86.085,78.226,339.564,0
83,176.621,89.655,72.669,338.947,0
84,170.373,89.780,75.252,335.406,0
85,176.263,89.068,73.645,338.977,0
86,178.139,86.428,77.434,342.001,0
87,182.884,92.633,76.741,352.260,0
88,175.045,89.489,81.232,345.767,0
89,187.947,91.123,75.797,354.868,0
