i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
156,182.798,92.074,80.434,355.307,0
157,174.730,87.761,70.013,332.505,0
158,176.562,90.502,73.978,341.043,0
159,170.185,99.684,81.091,350.962,0
160,178.346,87.418,74.201,339.965,0
161,168.634,92.154,71.046,331.835,0
162,169.128,87.257,67.516,323.902,0
163,175.713,89.472,71.021,336.207,0
164,182.877,88.949,77.956,349.783,0
165,172.623,86.192,75.999,334.815,0
166,188.938,88.225,73.785,350.949,0
167,172.328,86.767,71.561,330.657,0
168,177.716,98.219,77.052,352.988,0
169,187.395,85.339,77.204,349.939,0
170,184.853,87.518,74.017,346.388,0
171,176.380,86.424,80.041,342.846,0
172,173.582,86.733,75.644,335.960,0
173,177.242,88.246,81.751,347.240,0
174,172.323,88.126,73.018,333.468,0
175,171.473,91.582,68.740,331.797,0
176,174.294,90.736,72.113,337.144,0
177,172.542,93.098,70.097,335.738,0
178,186.009,85.320,74.583,345.914,0
179,168.942,87.629,74.978,331.550,0
180,176.462,88.973,77.975,343.410,0
181,177.658,86.731,72.622,337.012,0
182,171.781,86.466,76.066,334.314,0
183,172.224,85.279,78.252,335.755,0
184,185.893,85.201,77.146,348.241,0
185,169.896,84.418,71.449,325.765,0
186,179.746,87.053,73.156,339.957,0
187,177.451,89.551,75.847,342.850,0
188,187.319,87.340,72.412,347.072,0
189,181.477,82.714,74.755,338.946,0
190,177.491,89.626,74.147,341.264,0
191,169.626,87.852,78.629,336.109,0
192,178.883,89.834,71.806,340.524,0
193,170.123,90.906,79.123,340.154,0
194,174.715,84.638,76.034,335.387,0
195,177.451,89.569,74.247,341.268,0
196,180.122,85.501,77.054,342.678,0
197,172.057,90.143,75.771,337.971,0
198,184.487,87.258,74.792,346.538,0
199,172.577,83.620,71.023,327.221,0
