i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,167.148,94.450,116.267,377.866,0
1,166.857,95.032,110.643,372.533,0
2,165.296,95.386,100.050,360.733,0
3,170.166,91.618,118.451,380.237,0
4,179.572,93.253,114.135,386.962,0
5,169.850,102.445,105.308,377.604,0
6,176.783,96.921,109.912,383.616,0
7,177.527,94.103,102.393,374.025,0
8,177.388,94.860,102.152,374.401,0
9,169.898,92.182,105.994,368.074,0
10,175.870,91.988,105.272,373.131,0
11,171.835,93.578,114.966,380.380,0
12,178.171,90.733,98.368,367.274,0
13,174.277,95.179,108.300,377.757,0
14,171.515,96.391,103.467,371.375,0
15,176.869,90.374,111.614,378.858,0
16,166.429,94.391,99.734,360.554,0
17,170.098,89.592,117.518,377.209,0
18,171.781,95.056,110.537,377.375,0
19,161.745,91.843,109.573,363.162,0
20,169.415,92.288,104.538,366.241,0
21,168.393,96.929,92.898,358.221,0
22,172.119,90.942,105.648,368.709,0
23,172.871,94.570,98.130,365.572,0
24,175.286,92.812,98.532,366.630,0
25,180.970,94.009,113.000,387.980,0
26,167.647,93.111,99.895,360.654,0
27,172.712,98.286,118.354,389.353,0
28,173.737,90.528,106.065,370.331,0
29,166.824,97.855,96.600,361.280,0
30,162.494,97.985,104.787,365.267,0
31,175.375,91.453,107.081,373.910,0
32,172.629,94.184,102.978,369.792,0
33,175.335,96.305,111.483,383.124,0
34,179.141,94.736,105.206,379.084,0
35,167.720,94.571,96.467,358.758,0
36,171.457,92.570,112.245,376.272,0
37,163.635,94.398,108.284,366.318,0
38,169.174,94.292,104.239,367.706,0
39,173.346,90.641,94.926,358.913,0
40,173.508,91.479,97.483,362.471,0
41,174.141,91.412,107.886,373.440,0
42,167.645,95.100,95.899,358.645,0
43,173.376,91.898,101.361,366.635,0
44,177.281,90.599,107.890,375.770,0
45,163.657,93.575,100.985,358.219,0
46,175.285,95.601,109.885,380.771,0
47,173.531,90.684,106.222,370.438,0
