i,create_ms,first_exec_ms,destroy_ms,total_ms
64,205.133,84.943,66.266,356.343
65,198.181,87.456,67.557,353.194
66,194.815,83.249,65.670,343.736
67,204.392,85.739,70.954,361.086
68,199.989,84.914,64.881,349.785
69,200.895,83.835,69.516,354.247
70,214.023,84.113,69.339,367.476
71,202.317,87.376,68.288,357.982
72,195.397,82.236,68.015,345.650
73,199.156,83.222,64.947,347.327
74,206.064,85.040,67.352,358.458
75,212.949,87.276,72.189,372.415
76,201.149,84.948,64.066,350.163
77,196.384,83.264,70.508,350.158
78,207.777,85.098,70.677,363.553
79,201.148,84.294,69.645,355.088
80,197.478,83.312,65.628,346.419
81,202.501,83.088,73.207,358.797
82,203.073,88.401,70.120,361.594
83,199.934,83.584,66.410,349.928
84,200.436,88.437,69.117,357.991
85,205.783,84.789,71.228,361.802
86,197.994,83.258,67.292,348.545
87,202.277,86.655,71.344,360.276
88,202.305,82.438,65.968,350.711
89,206.542,82.676,70.408,359.627
90,208.455,84.189,64.213,356.859
91,201.213,82.643,71.159,355.016
92,201.855,86.769,68.301,356.926
93,210.293,87.835,68.706,366.835
94,196.312,83.612,62.493,342.417
95,202.915,82.408,69.233,354.557
96,202.495,84.841,63.009,350.346
97,195.454,84.050,65.141,344.646
98,209.199,83.178,67.744,360.122
99,199.837,83.612,64.018,347.469
100,199.713,86.050,64.389,350.153
101,210.119,85.725,66.155,362.000
102,193.482,85.453,64.254,343.189
103,202.111,84.703,68.584,355.399
104,201.322,82.936,61.376,345.636
105,209.597,83.796,65.905,359.300
106,196.243,85.834,71.322,353.399
107,198.100,84.584,65.279,347.964
108,195.036,87.651,62.648,345.336
109,195.758,84.921,66.287,346.967
110,203.679,83.942,62.136,349.758
111,196.869,84.299,67.901,349.070
112,205.047,80.951,69.660,355.659
113,195.144,82.484,63.860,341.490
114,195.428,84.982,62.771,343.182
115,204.579,84.047,68.343,356.970
116,205.888,84.435,66.982,357.306
117,210.079,84.839,71.209,366.128
118,210.718,83.411,65.664,359.795
119,198.345,84.961,67.884,351.191
120,198.666,84.940,65.752,349.359
121,210.012,83.247,69.171,362.431
122,203.285,85.653,67.201,356.140
123,199.466,87.266,67.764,354.497
124,202.868,84.546,65.452,352.867
125,204.546,82.962,63.776,351.285
126,195.281,82.219,65.641,343.143
127,196.978,84.266,63.356,344.601
128,198.278,85.530,69.340,353.149
129,194.672,86.192,62.343,343.209
130,200.408,82.211,64.242,346.861
131,201.072,84.406,72.878,358.358
132,213.530,84.625,68.758,366.914
133,213.745,84.553,70.176,368.475
134,201.151,86.506,72.222,359.879
135,205.439,80.943,67.252,353.635
136,199.753,85.874,63.293,348.921
137,198.340,84.081,68.514,350.937
138,198.195,86.514,62.569,347.279
139,198.585,85.185,66.893,350.664
140,193.655,84.872,68.723,347.251
141,211.630,81.364,71.477,364.472
142,201.362,81.230,62.559,345.152
143,199.635,83.406,67.911,350.953
144,192.094,83.206,64.605,339.906
145,203.268,85.482,64.407,353.159
146,206.195,82.740,66.055,354.992
147,202.262,82.571,66.630,351.463
148,195.098,86.915,69.284,351.299
149,218.104,85.222,72.021,375.348
150,207.475,85.347,63.967,356.791
151,205.681,87.742,71.428,364.853
152,202.088,86.948,69.590,358.627
153,207.807,85.093,70.581,363.483
154,200.247,82.377,66.284,348.910
155,201.819,83.335,66.676,351.830
156,197.522,80.976,69.237,347.735
157,210.937,82.659,65.288,358.884
158,199.575,85.568,67.586,352.730
159,213.177,87.053,67.153,367.384
160,209.477,81.872,73.085,364.435
161,205.057,87.003,72.055,364.116
162,199.878,84.201,64.060,348.140
163,209.079,84.287,71.088,364.455
164,204.321,83.573,69.197,357.092
165,209.594,88.163,65.162,362.921
166,203.819,83.755,65.179,352.755
167,204.586,84.607,69.352,358.546
168,205.732,81.208,70.196,357.137
169,207.935,83.566,63.969,355.472
170,195.314,85.162,71.846,352.323
171,208.426,84.937,67.246,360.610
172,199.494,84.945,63.171,347.611
173,204.465,83.500,64.872,352.838
174,214.516,81.595,67.634,363.747
175,196.875,83.042,64.922,344.840
176,211.774,84.885,70.195,366.854
177,207.422,85.537,67.800,360.759
178,200.416,82.150,65.328,347.895
179,211.146,87.501,68.754,367.402
180,208.746,83.405,67.324,359.475
181,200.535,88.613,73.331,362.480
182,206.270,83.105,66.930,356.306
183,210.853,86.876,67.940,365.670
184,201.482,82.740,67.518,351.741
185,202.043,82.787,66.879,351.710
186,195.049,89.164,64.487,348.701
187,199.978,82.177,65.070,347.226
188,206.700,82.957,64.807,354.464
189,199.493,82.638,63.930,346.062
190,202.312,85.646,68.006,355.964
191,204.111,81.465,66.586,352.164
192,189.637,84.891,69.016,343.545
193,201.636,82.081,66.753,350.471
194,198.921,87.056,67.006,352.984
195,200.602,86.301,71.991,358.895
196,194.408,87.717,67.925,350.051
197,202.514,86.106,69.566,358.188
198,197.680,85.585,71.277,354.544
199,213.868,83.271,69.405,366.546
