i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,172.669,97.711,105.278,375.659,0
1,184.537,102.329,104.186,391.053,0
2,173.068,98.629,102.491,374.190,0
3,178.236,95.130,111.300,384.666,0
4,184.013,94.802,99.068,377.883,0
5,181.186,95.372,115.152,391.711,0
6,183.525,93.792,100.984,378.302,0
7,180.123,99.398,113.342,392.864,0
8,175.451,95.689,101.221,372.362,0
9,169.786,95.818,100.034,365.639,0
10,171.131,94.472,97.638,363.242,0
11,178.709,97.200,99.840,375.750,0
12,181.325,97.587,103.595,382.508,0
13,172.683,104.405,106.207,383.297,0
14,185.166,96.022,98.594,379.782,0
15,186.298,96.245,100.965,383.509,0
16,173.164,97.826,108.627,379.618,0
17,174.472,98.933,115.476,388.882,0
18,174.738,95.843,113.346,383.927,0
19,178.494,96.074,112.217,386.786,0
20,178.337,99.710,96.017,374.064,0
21,170.761,95.777,107.384,373.923,0
22,186.189,98.229,152.656,437.076,0
23,177.849,96.789,101.056,375.696,0
24,189.293,95.160,98.501,382.956,0
25,172.817,93.782,98.118,364.719,0
26,186.528,95.843,99.869,382.241,0
27,180.964,91.928,101.303,374.197,0
28,175.450,94.821,97.948,368.220,0
29,174.759,99.879,98.880,373.519,0
30,187.977,90.834,95.244,374.057,0
31,165.054,98.237,106.000,369.292,0
32,173.376,96.535,105.667,375.578,0
33,176.173,94.550,98.778,369.502,0
34,170.804,92.867,93.511,357.183,0
35,171.481,96.283,98.600,366.366,0
36,178.048,94.696,105.806,378.551,0
37,172.499,96.871,102.425,371.796,0
38,183.029,93.828,98.929,375.787,0
39,173.883,94.754,97.838,366.476,0
40,178.500,96.487,96.434,371.422,0
41,172.112,95.635,104.127,371.876,0
42,178.638,96.989,104.790,380.418,0
43,180.237,95.372,103.679,379.289,0
44,180.753,98.422,106.614,385.790,0
45,182.410,99.314,98.473,380.198,0
46,187.124,95.010,100.064,382.198,0
47,176.588,96.182,101.155,373.927,0
48,175.087,97.899,97.581,370.568,0
49,171.566,95.722,103.071,370.359,0
50,170.026,97.320,106.880,374.227,0
51,170.296,95.820,97.586,363.703,0
52,175.731,95.801,104.134,375.668,0
53,167.847,92.655,99.423,359.926,0
54,172.908,96.344,107.757,377.011,0
55,166.278,96.927,93.745,356.950,0
56,174.014,98.768,104.000,376.783,0
57,169.615,93.660,93.481,356.757,0
58,176.704,95.239,100.488,372.432,0
59,175.391,94.926,96.206,366.524,0
60,168.329,92.557,103.580,364.467,0
61,170.424,100.143,106.240,376.808,0
62,194.509,92.297,103.064,389.870,0
63,174.201,96.984,99.933,371.118,0
64,175.028,94.396,103.690,373.116,0
65,183.332,96.174,118.612,398.119,0
66,181.985,94.576,109.096,385.658,0
67,183.041,96.859,113.093,392.994,0
68,171.442,94.520,108.557,374.520,0
69,178.353,95.926,100.312,374.593,0
70,178.145,98.505,108.589,385.240,0
71,181.113,96.380,93.913,371.407,0
72,169.487,92.392,104.320,366.200,0
73,166.678,93.185,102.980,362.844,0
74,177.990,95.041,102.186,375.218,0
75,183.072,92.836,97.170,373.079,0
76,170.003,96.696,96.229,362.928,0
77,172.691,97.367,103.656,373.715,0
78,183.986,92.531,101.015,377.532,0
79,171.083,92.689,100.877,364.651,0
80,165.662,94.856,107.772,368.291,0
81,173.843,96.683,100.846,371.373,0
82,170.702,94.061,95.242,360.007,0
83,180.878,95.934,105.153,381.966,0
84,165.430,95.978,102.940,364.349,0
85,167.780,95.346,112.410,375.537,0
86,192.728,94.009,97.397,384.135,0
87,172.405,94.497,94.522,361.425,0
88,174.706,99.589,97.865,372.160,0
89,177.784,93.632,106.767,378.184,0
90,174.027,95.279,97.746,367.054,0
91,183.131,90.396,101.842,375.370,0
92,169.175,91.422,106.226,366.824,0
93,168.682,99.696,103.369,371.748,0
94,186.176,98.621,96.412,381.209,0
95,169.939,93.542,99.038,362.520,0
96,163.365,96.193,103.083,362.643,0
97,178.483,94.193,95.794,368.470,0
98,179.768,94.808,102.003,376.580,0
99,175.768,99.283,107.247,382.299,0
100,170.049,95.072,94.571,359.692,0
101,173.208,92.358,105.027,370.594,0
102,179.994,95.032,104.255,379.281,0
103,177.715,94.322,97.040,369.078,0
104,175.718,93.820,101.026,370.566,0
105,183.709,95.912,98.896,378.518,0
106,173.943,92.356,97.385,363.685,0
107,178.151,93.398,103.441,374.991,0
108,170.669,95.139,115.139,380.948,0
109,171.799,95.891,101.085,368.775,0
110,187.696,92.233,94.845,374.775,0
111,168.280,94.341,101.341,363.963,0
112,178.597,91.439,106.395,376.431,0
113,182.527,95.906,93.397,371.832,0
114,173.548,93.530,93.883,360.962,0
115,176.773,94.479,107.777,379.030,0
116,171.558,95.522,97.894,364.975,0
117,172.785,93.792,96.974,363.552,0
118,178.596,95.514,103.348,377.459,0
119,175.044,97.202,100.422,372.669,0
120,173.336,98.629,106.686,378.652,0
121,175.665,95.898,99.804,371.367,0
122,171.997,97.081,105.908,374.988,0
123,174.916,93.312,99.849,368.078,0
124,172.915,92.070,104.391,369.377,0
125,171.215,91.172,91.871,354.259,0
126,173.477,94.298,118.473,386.249,0
127,167.995,93.793,96.672,358.462,0
