i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,161.363,79.443,61.766,302.573,0
1,148.556,78.302,64.975,291.835,0
2,149.094,78.479,61.264,288.837,0
3,146.291,78.255,65.103,289.650,0
4,157.745,81.414,64.809,303.969,0
5,152.812,77.667,63.268,293.749,0
6,150.735,79.527,60.753,291.015,0
7,142.802,79.846,58.497,281.146,0
8,156.793,78.784,60.161,295.740,0
9,148.292,78.110,61.999,288.402,0
10,155.132,77.696,60.764,293.593,0
11,155.632,77.921,65.141,298.694,0
12,151.424,79.869,64.514,295.808,0
13,145.278,88.142,63.153,296.575,0
14,146.696,79.886,68.658,295.241,0
15,155.417,78.434,62.092,295.944,0
16,149.514,79.637,67.409,296.561,0
17,150.518,78.504,62.160,291.182,0
18,145.625,78.685,69.033,293.344,0
19,157.891,78.956,61.956,298.804,0
20,153.377,79.557,62.253,295.188,0
21,158.440,80.520,62.914,301.875,0
22,154.953,79.179,64.851,298.984,0
23,147.320,80.666,61.823,289.811,0
24,144.428,79.612,67.043,291.083,0
25,153.966,78.850,63.175,295.992,0
26,151.759,77.922,61.337,291.018,0
27,150.264,76.547,64.145,290.957,0
28,155.479,79.517,64.219,299.216,0
29,152.442,78.184,62.132,292.760,0
30,154.481,78.645,60.542,293.669,0
31,149.510,78.176,65.428,293.116,0
32,154.523,79.188,65.590,299.301,0
33,148.187,77.102,61.598,286.888,0
34,150.401,77.895,64.469,292.766,0
35,151.953,79.618,66.412,297.985,0
36,152.821,79.700,61.865,294.388,0
37,146.183,80.269,67.977,294.430,0
38,157.099,78.723,68.696,304.519,0
39,151.920,78.972,59.608,290.501,0
40,150.069,78.528,64.379,292.977,0
41,151.859,79.182,62.697,293.739,0
42,155.554,83.391,67.277,306.222,0
43,152.802,77.608,63.553,293.964,0
44,149.742,79.613,60.868,290.224,0
45,156.264,80.112,65.901,302.279,0
46,148.619,78.302,60.242,287.164,0
47,162.217,80.665,64.825,307.707,0
48,156.011,79.444,69.297,304.752,0
49,148.112,79.623,62.181,289.917,0
50,147.178,78.391,60.869,286.438,0
51,149.536,78.817,65.302,293.656,0
52,146.902,78.193,66.057,291.153,0
53,159.432,79.220,67.956,306.608,0
54,148.170,79.013,60.972,288.156,0
55,145.132,80.350,66.097,291.580,0
56,158.095,79.695,64.791,302.582,0
57,145.208,80.325,61.546,287.080,0
58,144.392,78.897,61.193,284.483,0
59,151.666,81.007,66.590,299.263,0
60,153.491,79.034,60.180,292.706,0
61,160.353,79.637,66.704,306.695,0
62,155.581,86.341,63.062,304.985,0
63,148.249,77.213,63.384,288.847,0
64,150.103,80.515,64.413,295.032,0
65,145.022,81.830,64.278,291.132,0
66,158.182,80.692,60.586,299.461,0
67,143.054,78.797,61.496,283.348,0
68,147.831,77.913,68.531,294.276,0
69,154.305,79.016,69.128,302.451,0
70,155.432,81.480,68.772,305.684,0
71,159.231,80.021,67.637,306.890,0
72,155.881,79.088,63.397,298.367,0
73,149.482,78.964,62.936,291.382,0
74,149.776,79.143,64.171,293.090,0
