i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,169.254,96.685,107.638,373.577,0
1,172.226,94.860,97.134,364.220,0
2,174.367,94.049,97.508,365.924,0
3,180.242,90.398,95.608,366.249,0
4,164.606,95.410,97.095,357.111,0
5,183.879,94.992,103.658,382.529,0
6,169.058,94.317,103.489,366.865,0
7,170.024,91.045,94.727,355.797,0
8,174.145,96.021,108.970,379.137,0
9,168.361,91.802,97.222,357.386,0
10,168.857,92.386,100.920,362.164,0
11,169.073,91.480,93.201,353.755,0
12,177.773,100.836,108.107,386.717,0
13,184.215,104.617,101.235,390.067,0
14,177.180,93.377,110.341,380.899,0
15,172.666,93.224,94.686,360.577,0
16,169.414,93.822,106.336,369.573,0
17,165.741,92.987,104.644,363.373,0
18,162.130,95.634,100.937,358.702,0
19,171.179,95.072,98.199,364.452,0
20,181.496,96.604,104.328,382.429,0
21,170.611,95.775,93.037,359.424,0
22,169.312,92.974,108.127,370.414,0
23,171.674,93.075,91.029,355.779,0
24,170.594,93.446,101.243,365.284,0
25,165.880,91.672,95.631,353.184,0
26,176.858,95.596,99.544,371.998,0
27,170.417,91.800,100.586,362.804,0
28,167.914,92.683,101.614,362.213,0
29,173.402,92.747,97.950,364.100,0
30,164.245,93.115,102.914,360.274,0
31,167.360,97.128,100.595,365.083,0
32,168.601,93.636,97.743,359.981,0
33,168.934,92.061,101.509,362.505,0
34,168.846,92.152,103.479,364.477,0
35,168.115,94.195,95.277,357.589,0
36,168.595,93.678,99.662,361.937,0
37,169.983,91.027,103.199,364.210,0
38,176.154,93.370,98.789,368.313,0
39,168.878,98.600,102.138,369.617,0
40,168.484,93.401,102.025,363.911,0
41,176.440,95.014,106.889,378.344,0
42,161.668,90.642,99.418,351.729,0
43,168.614,91.098,95.023,354.737,0
44,173.141,94.142,111.493,378.777,0
45,177.129,90.403,97.035,364.567,0
46,164.085,92.943,101.941,358.970,0
47,164.693,92.281,113.708,370.683,0
48,172.663,93.755,111.685,378.105,0
49,168.716,93.519,95.459,357.695,0
50,172.313,92.073,97.203,361.590,0
51,166.990,93.707,93.145,353.843,0
52,164.696,93.835,96.042,354.574,0
53,169.731,93.072,95.322,358.126,0
54,170.304,92.619,108.006,370.930,0
55,167.206,100.560,104.935,372.702,0
56,169.297,90.705,99.537,359.540,0
57,166.049,90.343,102.074,358.468,0
58,174.782,90.021,96.691,361.495,0
59,168.462,95.832,95.026,359.321,0
60,167.253,97.172,106.456,370.882,0
61,168.262,91.248,105.448,364.959,0
62,164.815,91.115,91.696,347.627,0
63,163.105,91.684,99.866,354.656,0
64,174.282,95.676,94.741,364.700,0
65,171.871,94.054,100.181,366.107,0
66,160.324,95.001,93.144,348.470,0
67,165.595,91.590,97.977,355.163,0
68,171.006,94.087,100.425,365.519,0
69,172.219,90.323,105.129,367.672,0
70,171.977,94.446,100.604,367.027,0
71,171.930,90.074,103.781,365.787,0
72,177.506,94.528,99.469,371.504,0
73,169.777,94.239,105.212,369.229,0
74,168.358,93.290,101.889,363.539,0
75,168.745,90.170,101.126,360.043,0
76,164.084,93.081,108.933,366.099,0
77,170.517,91.900,104.414,366.832,0
78,183.877,91.939,101.525,377.341,0
79,168.038,93.709,94.210,355.958,0
80,165.803,97.216,106.116,369.137,0
81,170.597,92.823,102.995,366.416,0
82,164.728,95.132,100.620,360.481,0
83,165.980,89.018,93.436,348.435,0
84,174.508,93.266,102.401,370.176,0
85,164.147,96.377,101.028,361.552,0
86,177.748,95.250,98.681,371.680,0
87,169.986,92.676,103.444,366.107,0
88,164.820,91.698,106.387,362.906,0
89,171.191,91.850,98.799,361.842,0
90,167.058,92.886,94.094,354.038,0
91,164.203,90.314,95.295,349.813,0
92,168.098,89.686,95.382,353.166,0
93,172.457,93.728,102.549,368.735,0
94,170.555,94.082,96.766,361.404,0
95,167.029,92.032,102.523,361.585,0
96,165.064,91.821,109.514,366.400,0
97,165.161,92.987,104.906,363.055,0
98,174.523,94.188,96.376,365.088,0
99,171.779,89.321,113.294,374.395,0
100,168.920,91.159,98.539,358.619,0
101,174.809,90.979,100.826,366.615,0
102,167.555,97.863,99.950,365.369,0
103,171.215,93.788,93.200,358.204,0
104,173.894,90.807,100.958,365.660,0
105,169.814,91.842,100.026,361.683,0
106,166.437,92.951,97.839,357.228,0
107,164.690,95.160,98.455,358.306,0
108,169.144,92.006,103.851,365.001,0
109,172.821,96.141,98.170,367.133,0
110,179.436,94.969,101.131,375.537,0
111,166.568,96.842,109.753,373.164,0
112,171.764,92.356,98.088,362.209,0
113,168.225,93.319,113.886,375.431,0
114,174.952,90.405,106.575,371.933,0
115,166.939,91.083,98.965,356.988,0
116,168.616,91.143,105.243,365.004,0
117,175.566,94.557,98.588,368.711,0
118,172.982,89.957,100.600,363.540,0
119,173.538,95.154,98.837,367.530,0
120,168.284,93.622,111.157,373.064,0
121,173.573,95.873,97.832,367.279,0
122,175.047,95.388,115.444,385.881,0
123,170.084,94.282,99.009,363.377,0
124,167.117,91.460,110.559,369.137,0
125,172.597,96.520,122.278,391.397,0
126,164.426,92.723,99.413,356.563,0
127,175.066,89.262,101.027,365.356,0
128,175.615,90.829,103.516,369.961,0
129,160.771,92.359,98.024,351.155,0
130,166.690,94.274,93.936,354.901,0
131,175.740,95.771,97.431,368.944,0
132,171.003,94.407,120.522,385.934,0
133,175.835,92.358,109.228,377.422,0
134,163.780,92.577,102.688,359.046,0
135,175.770,90.549,103.175,369.495,0
136,179.384,98.435,96.615,374.435,0
137,176.266,90.643,98.585,365.495,0
138,175.479,94.271,92.675,362.427,0
139,165.441,94.728,98.438,358.608,0
140,159.970,95.344,107.816,363.130,0
141,182.161,92.711,103.244,378.118,0
142,170.119,94.156,102.277,366.553,0
143,172.020,89.022,104.926,365.969,0
144,168.461,89.610,101.951,360.023,0
145,157.579,91.339,100.541,349.460,0
146,168.775,92.494,107.504,368.774,0
147,167.925,96.614,94.804,359.343,0
148,168.578,97.105,103.515,369.199,0
149,176.403,94.131,95.487,366.021,0
150,172.814,96.358,97.330,366.504,0
151,167.638,93.243,93.277,354.160,0
152,167.761,95.975,102.293,366.031,0
153,178.479,92.445,103.399,374.325,0
154,170.111,92.505,108.202,370.819,0
155,171.462,93.901,102.027,367.391,0
156,166.307,94.805,114.536,375.648,0
157,168.613,92.814,104.576,366.004,0
158,168.750,94.419,106.721,369.890,0
159,163.745,94.219,106.338,364.303,0
160,176.177,92.399,99.084,367.660,0
161,172.457,94.256,103.298,370.012,0
162,174.252,95.036,109.184,378.472,0
163,176.010,92.891,103.848,372.749,0
164,166.360,94.721,107.584,368.665,0
165,177.415,92.641,117.094,387.152,0
166,172.645,90.788,96.285,359.720,0
167,166.720,93.024,101.188,360.933,0
168,169.822,94.828,96.236,360.887,0
169,171.692,89.017,102.617,363.327,0
170,168.044,96.124,97.422,361.591,0
171,175.350,92.969,98.491,366.812,0
172,167.870,96.098,105.549,369.518,0
173,168.284,89.120,105.103,362.508,0
174,181.034,92.441,105.855,379.330,0
175,171.179,96.000,98.910,366.090,0
176,176.933,96.355,99.766,373.055,0
177,174.454,94.312,105.785,374.552,0
178,167.614,90.424,102.372,360.410,0
179,174.524,92.698,100.143,367.366,0
180,165.860,92.165,99.677,357.703,0
181,166.477,90.118,105.128,361.724,0
182,177.807,90.966,105.548,374.323,0
183,170.481,92.957,97.125,360.564,0
184,168.367,90.442,104.055,362.865,0
