i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,149.098,81.386,67.846,298.331,0
1,157.489,82.106,67.834,307.431,0
2,151.551,78.081,67.121,296.754,0
3,161.145,81.795,68.090,311.032,0
4,148.358,78.990,63.168,290.517,0
5,152.857,82.016,68.591,303.465,0
6,157.616,79.126,64.785,301.528,0
7,157.498,80.279,67.646,305.424,0
8,151.330,80.387,66.060,297.778,0
9,152.622,78.061,65.161,295.845,0
10,144.216,85.506,70.650,300.372,0
11,159.679,79.738,63.001,302.419,0
12,156.307,82.269,60.709,299.286,0
13,162.897,80.867,69.161,312.926,0
14,156.214,79.934,63.019,299.168,0
15,155.056,84.843,62.687,302.587,0
16,159.751,81.389,66.848,307.990,0
17,152.779,82.034,61.551,296.365,0
18,161.746,81.532,63.957,307.236,0
19,151.080,81.520,63.968,296.569,0
20,149.185,82.495,69.162,300.843,0
21,151.935,84.117,63.685,299.738,0
22,161.808,81.783,68.074,311.666,0
23,149.547,85.821,64.361,299.730,0
24,152.780,78.041,66.096,296.918,0
25,145.892,81.092,65.659,292.645,0
26,157.396,81.353,64.589,303.339,0
27,163.564,83.995,66.428,313.987,0
28,155.396,82.163,66.499,304.059,0
29,156.378,81.643,65.961,303.984,0
30,149.995,85.422,67.309,302.726,0
31,159.167,79.908,69.623,308.700,0
32,159.662,84.085,67.843,311.591,0
33,150.401,82.752,66.509,299.662,0
34,151.396,79.998,66.717,298.113,0
35,154.269,83.079,65.494,302.843,0
36,155.157,80.510,63.598,299.266,0
37,148.298,77.407,62.164,287.870,0
38,147.632,79.632,61.606,288.872,0
39,146.007,82.158,70.897,299.062,0
40,153.111,81.120,66.923,301.155,0
41,151.612,81.390,60.455,293.457,0
42,152.800,81.298,62.644,296.743,0
43,143.355,79.945,64.090,287.392,0
44,154.281,79.680,65.616,299.577,0
45,150.249,80.506,62.599,293.355,0
46,153.534,83.170,63.313,300.018,0
47,159.942,82.455,63.713,306.111,0
48,153.708,79.518,67.737,300.964,0
49,160.273,83.820,65.928,310.021,0
50,151.992,82.428,69.808,304.228,0
51,158.074,80.579,64.782,303.436,0
52,154.317,79.267,71.883,305.468,0
53,159.464,80.798,64.606,304.869,0
54,155.606,82.923,68.264,306.794,0
55,153.217,83.186,70.894,307.297,0
56,155.331,78.569,68.067,301.968,0
57,149.952,79.473,67.047,296.473,0
58,148.012,80.986,68.312,297.310,0
59,150.776,83.032,62.392,296.201,0
60,154.451,80.915,68.980,304.347,0
61,160.634,82.317,60.700,303.652,0
62,151.033,79.464,65.035,295.533,0
63,153.380,81.620,67.322,302.324,0
64,155.386,83.882,67.491,306.761,0
65,151.303,82.702,64.911,298.916,0
66,153.272,81.574,68.902,303.748,0
67,158.213,82.534,66.622,307.370,0
68,157.296,83.775,66.847,307.919,0
69,157.456,79.695,63.454,300.607,0
70,158.651,85.463,69.479,313.595,0
71,172.744,82.565,68.329,323.638,0
72,149.245,82.711,64.985,296.942,0
73,152.432,82.619,64.725,299.778,0
74,148.222,82.643,69.100,299.965,0
75,151.088,83.506,64.069,298.665,0
76,149.347,83.646,66.913,299.907,0
77,154.332,83.196,66.217,303.747,0
78,172.998,89.594,67.542,330.135,0
79,150.421,83.675,67.004,301.101,0
80,156.220,81.046,65.688,302.955,0
81,156.425,77.987,64.189,298.603,0
82,158.528,82.576,67.030,308.134,0
83,152.904,81.817,62.891,297.613,0
84,144.459,81.561,66.393,292.413,0
85,155.801,81.204,66.832,303.838,0
86,148.224,84.537,67.001,299.763,0
87,157.978,80.170,62.408,300.557,0
88,150.534,81.747,63.958,296.240,0
89,158.968,81.711,65.008,305.688,0
90,164.805,82.245,65.997,313.048,0
91,158.459,80.305,67.569,306.335,0
92,156.118,84.464,62.704,303.287,0
93,155.667,81.021,67.277,303.967,0
94,160.967,78.775,62.391,302.134,0
95,151.528,80.938,63.612,296.080,0
96,154.239,84.423,69.515,308.178,0
97,154.708,85.013,64.577,304.299,0
98,152.350,83.075,66.979,302.404,0
99,156.130,78.320,67.567,302.019,0
100,153.839,83.886,63.785,301.510,0
101,151.646,82.938,64.158,298.744,0
102,158.995,80.816,68.080,307.893,0
103,154.742,78.981,64.512,298.236,0
104,152.349,81.481,70.115,303.947,0
105,156.123,80.228,61.588,297.940,0
106,154.241,82.886,70.090,307.217,0
107,156.393,80.554,66.792,303.740,0
108,147.209,79.298,62.601,289.110,0
109,156.477,82.688,64.926,304.093,0
110,168.232,80.125,67.594,315.952,0
111,149.006,85.210,62.760,296.976,0
112,154.656,81.445,67.109,303.212,0
113,150.153,80.421,67.057,297.632,0
114,149.771,81.327,62.213,293.312,0
115,157.544,81.057,68.802,307.404,0
116,150.239,81.458,63.231,294.929,0
117,148.057,83.750,67.457,299.265,0
118,154.412,82.120,66.379,302.912,0
119,147.679,81.624,61.561,290.865,0
120,155.506,79.399,62.859,297.765,0
121,147.039,84.035,65.146,296.221,0
122,151.810,78.735,67.337,297.884,0
123,156.806,82.297,62.664,301.768,0
124,154.466,82.877,64.553,301.898,0
125,155.522,80.837,67.729,304.089,0
126,155.131,81.398,61.985,298.514,0
127,151.656,82.774,65.639,300.070,0
128,149.429,78.106,65.840,293.376,0
129,165.483,85.538,68.044,319.065,0
130,169.457,81.219,68.922,319.599,0
131,154.167,82.667,69.516,306.350,0
132,155.773,78.914,67.014,301.701,0
133,156.061,83.555,68.062,307.679,0
134,152.649,85.024,67.827,305.501,0
135,160.987,77.571,65.538,304.097,0
136,150.951,80.204,65.237,296.393,0
137,155.639,78.252,63.340,297.231,0
138,163.355,79.578,64.205,307.138,0
139,149.734,79.949,71.150,300.834,0
140,151.113,79.874,62.290,293.278,0
141,152.829,79.005,66.664,298.499,0
142,157.795,80.498,64.214,302.507,0
143,166.655,80.834,67.354,314.844,0
144,151.660,84.456,65.835,301.953,0
145,159.499,77.783,61.752,299.036,0
146,154.607,81.075,67.462,303.145,0
147,160.146,81.633,65.205,306.984,0
148,154.987,79.807,62.239,297.034,0
149,152.495,82.294,65.520,300.309,0
150,165.861,80.570,61.421,307.853,0
151,148.002,79.775,62.507,290.285,0
152,169.660,80.115,63.442,313.218,0
153,150.648,79.790,64.001,294.440,0
154,156.910,79.204,69.146,305.261,0
155,155.239,81.915,61.953,299.109,0
156,160.191,81.595,68.321,310.108,0
157,151.081,79.190,62.939,293.211,0
158,153.066,78.477,64.855,296.400,0
159,153.636,80.359,67.396,301.393,0
160,152.004,80.508,64.908,297.422,0
161,163.515,80.821,64.847,309.184,0
162,153.551,77.390,62.337,293.279,0
163,149.287,78.521,65.806,293.615,0
164,149.866,84.482,66.928,301.278,0
165,159.838,79.183,65.772,304.793,0
166,155.509,78.490,64.153,298.154,0
167,151.247,80.899,68.986,301.133,0
168,164.729,78.307,64.080,307.117,0
169,162.314,80.355,62.462,305.132,0
170,153.539,78.277,71.263,303.080,0
171,154.753,78.355,63.443,296.552,0
172,154.933,78.879,68.032,301.844,0
173,154.862,80.200,61.907,296.969,0
174,151.836,78.999,69.015,299.851,0
175,155.109,79.138,68.397,302.644,0
176,152.256,79.826,65.710,297.793,0
177,150.840,77.540,64.225,292.607,0
178,149.610,79.375,61.370,290.357,0
179,153.901,79.330,66.251,299.484,0
180,153.318,79.442,61.339,294.100,0
181,152.987,80.737,69.058,302.784,0
182,157.669,79.851,70.143,307.664,0
183,151.519,80.622,68.909,301.050,0
184,151.650,79.216,67.352,298.219,0
185,152.088,82.289,62.153,296.532,0
186,159.465,79.251,63.710,302.427,0
187,148.958,80.563,61.110,290.632,0
188,149.843,81.458,62.108,293.410,0
189,144.537,80.109,67.408,292.055,0
190,153.698,80.762,64.526,298.987,0
191,154.857,79.186,65.578,299.622,0
192,160.309,79.596,67.485,307.391,0
193,149.842,80.584,66.903,297.330,0
194,161.747,77.903,64.738,304.389,0
195,151.664,80.099,61.313,293.077,0
196,157.480,78.776,67.831,304.088,0
197,154.107,81.084,64.950,300.141,0
198,153.204,78.766,68.364,300.335,0
199,152.382,78.985,66.145,297.513,0
