i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,173.223,96.415,100.672,370.312,0
1,170.846,91.146,116.095,378.089,0
2,172.632,95.058,95.245,362.936,0
3,166.159,93.398,97.547,357.105,0
4,172.494,95.345,105.079,372.919,0
5,165.242,96.883,99.457,361.583,0
6,176.411,97.909,117.781,392.102,0
7,172.248,99.883,110.948,383.081,0
8,180.386,100.360,98.354,379.101,0
9,180.162,96.316,100.806,377.285,0
10,171.250,95.414,103.789,370.453,0
11,187.048,98.801,98.043,383.892,0
12,179.083,94.094,109.991,383.170,0
13,172.858,97.396,101.727,371.982,0
14,178.070,93.121,117.212,388.405,0
15,173.221,96.553,99.765,369.541,0
16,173.534,101.251,103.454,378.240,0
17,184.786,99.356,114.390,398.533,0
18,171.787,98.344,105.884,376.016,0
19,173.750,93.943,112.209,379.903,0
20,177.019,94.352,103.255,374.627,0
21,180.772,93.109,107.258,381.140,0
22,161.018,95.963,104.849,361.831,0
23,181.926,101.004,105.077,388.008,0
24,173.026,93.465,98.813,365.306,0
25,176.214,93.373,104.354,373.942,0
26,178.744,94.407,103.134,376.285,0
27,173.738,100.245,106.800,380.784,0
28,173.372,94.479,98.456,366.309,0
29,175.613,94.019,104.011,373.645,0
30,183.134,99.086,110.848,393.069,0
31,183.826,94.205,115.298,393.330,0
32,169.229,92.843,100.066,362.138,0
33,174.988,94.636,110.193,379.818,0
34,178.704,94.537,104.544,377.786,0
35,177.737,93.150,107.575,378.463,0
36,181.800,96.995,106.821,385.616,0
37,172.039,96.311,103.830,372.181,0
38,177.537,91.256,101.637,370.432,0
39,176.201,93.736,98.093,368.031,0
40,181.585,96.289,97.929,375.804,0
41,190.487,100.433,117.892,408.813,0
42,171.618,96.069,111.637,379.326,0
43,176.320,100.126,116.496,392.943,0
44,175.407,98.043,105.784,379.235,0
45,173.339,95.213,106.513,375.066,0
46,178.988,94.365,110.722,384.076,0
47,177.037,96.800,107.245,381.082,0
48,183.973,98.718,118.657,401.350,0
49,178.002,93.123,109.612,380.738,0
50,179.984,95.823,98.682,374.489,0
51,173.514,97.359,104.734,375.607,0
52,178.284,94.565,105.889,378.740,0
53,182.629,91.343,98.424,372.396,0
54,176.566,94.567,114.723,385.858,0
55,172.791,94.075,94.885,361.752,0
56,176.349,96.326,115.625,388.301,0
57,171.035,96.691,99.299,367.025,0
58,170.146,91.728,97.374,359.249,0
59,171.416,92.500,111.832,375.748,0
60,173.034,91.585,103.376,367.997,0
61,173.986,97.490,102.785,374.262,0
62,174.744,96.596,99.660,371.001,0
63,179.628,97.912,107.818,385.359,0
64,172.650,97.349,105.322,375.322,0
65,178.366,97.128,118.731,394.226,0
66,189.148,94.528,99.779,383.455,0
67,180.046,93.558,108.143,381.748,0
68,177.553,95.334,100.729,373.617,0
69,176.800,96.770,125.709,399.279,0
70,194.546,101.797,107.217,403.561,0
71,174.449,94.599,104.549,373.597,0
72,171.650,97.898,110.675,380.224,0
73,180.106,94.374,106.532,381.013,0
74,168.442,92.819,107.441,368.703,0
75,165.569,95.686,99.725,360.981,0
76,165.544,95.801,101.397,362.743,0
77,171.761,94.256,113.636,379.654,0
78,175.001,93.502,97.988,366.493,0
79,172.096,94.102,98.130,364.329,0
80,166.732,93.931,106.477,367.141,0
81,181.347,94.260,100.676,376.284,0
82,172.086,97.513,109.403,379.003,0
83,165.430,92.324,101.594,359.349,0
84,181.346,95.920,115.194,392.461,0
85,172.473,93.537,101.106,367.117,0
86,173.296,95.617,111.229,380.143,0
87,174.084,98.258,98.591,370.934,0
88,178.234,93.446,115.309,386.990,0
89,173.325,94.955,98.089,366.371,0
90,177.556,96.829,106.112,380.498,0
91,176.388,93.896,100.978,371.263,0
92,178.516,97.097,102.623,378.238,0
93,179.594,100.343,107.759,387.697,0
94,169.011,96.839,101.423,367.273,0
95,171.450,95.646,105.298,372.396,0
96,168.261,96.101,109.288,373.651,0
97,166.473,91.729,107.803,366.006,0
98,172.458,92.544,111.192,376.195,0
99,171.839,94.604,104.659,371.103,0
100,180.462,95.209,102.756,378.428,0
101,171.848,93.685,105.047,370.580,0
102,168.578,93.117,100.955,362.651,0
103,183.400,93.568,103.980,380.949,0
104,174.846,93.540,102.000,370.386,0
105,179.565,90.549,103.993,374.108,0
106,170.554,95.605,107.124,373.284,0
107,178.349,92.582,105.127,376.059,0
108,175.624,94.524,108.921,379.070,0
109,163.083,92.011,97.272,352.367,0
110,171.949,94.059,106.831,372.840,0
111,172.373,93.395,106.350,372.119,0
112,168.993,93.765,100.641,363.399,0
113,172.750,92.800,104.891,370.443,0
114,163.280,96.182,105.295,364.758,0
115,174.334,96.766,110.971,382.071,0
116,172.887,95.284,111.842,380.013,0
117,166.196,94.532,118.712,379.441,0
118,168.426,96.409,111.467,376.302,0
119,177.461,94.419,93.364,365.244,0
120,177.081,92.935,110.018,380.035,0
121,181.296,97.448,110.505,389.249,0
122,175.229,93.017,98.855,367.102,0
123,168.528,95.281,102.292,366.103,0
124,171.366,94.934,109.807,376.108,0
125,173.888,95.151,103.867,372.906,0
126,167.275,91.980,99.837,359.093,0
127,177.218,96.003,103.023,376.245,0
128,178.018,93.455,117.677,389.151,0
129,177.236,97.110,109.356,383.703,0
130,166.086,93.182,106.856,366.126,0
131,173.729,96.426,99.681,369.837,0
132,172.855,97.429,113.031,383.316,0
133,164.190,95.411,115.794,375.395,0
134,165.000,92.160,117.645,374.807,0
135,166.146,95.429,109.532,371.107,0
136,178.036,93.084,112.170,383.291,0
137,178.201,90.886,103.652,372.740,0
138,170.375,95.568,113.321,379.265,0
139,170.151,96.784,100.796,367.732,0
140,178.525,96.155,110.458,385.139,0
141,172.243,97.476,99.259,368.979,0
142,169.464,93.992,101.612,365.069,0
143,162.126,91.562,102.692,356.382,0
144,169.737,96.455,101.928,368.121,0
145,180.136,94.807,130.173,405.118,0
146,170.555,90.568,99.634,360.758,0
147,171.444,95.030,108.254,374.729,0
148,182.894,91.281,111.834,386.010,0
149,167.020,100.147,99.445,366.613,0
150,180.880,96.041,95.620,372.542,0
151,171.839,95.721,114.906,382.467,0
152,168.161,92.986,99.102,360.250,0
153,178.392,90.557,101.041,369.991,0
154,173.871,94.672,110.000,378.544,0
155,169.670,93.441,104.952,368.065,0
156,173.073,93.929,100.935,367.938,0
157,171.913,90.419,106.127,368.460,0
158,168.642,94.910,104.841,368.394,0
159,171.924,95.700,100.395,368.020,0
160,182.667,96.212,110.605,389.485,0
161,178.031,96.270,104.301,378.604,0
162,178.573,93.198,96.368,368.140,0
163,170.317,96.247,99.706,366.271,0
164,171.618,95.017,96.615,363.252,0
165,168.857,95.048,103.255,367.161,0
166,172.157,93.484,101.012,366.654,0
167,172.394,93.620,104.738,370.753,0
168,165.636,94.879,99.255,359.771,0
169,165.103,95.454,106.839,367.397,0
170,170.356,93.347,104.311,368.014,0
171,179.860,96.404,113.445,389.711,0
172,176.168,92.669,110.379,379.217,0
173,165.823,95.028,112.896,373.748,0
174,172.902,94.041,109.728,376.672,0
175,179.084,94.162,123.550,396.797,0
176,165.676,96.436,96.237,358.350,0
177,179.614,97.571,112.058,389.244,0
178,176.041,94.256,103.517,373.815,0
179,175.888,93.053,112.248,381.189,0
180,179.008,95.309,101.722,376.040,0
181,172.258,93.089,97.564,362.912,0
182,177.201,92.834,100.972,371.008,0
183,176.793,96.040,102.685,375.520,0
184,180.235,93.499,109.601,383.336,0
185,176.303,94.405,109.226,379.934,0
186,177.008,94.307,105.267,376.583,0
187,172.824,91.125,109.560,373.510,0
