i,create_ms,first_exec_ms,destroy_ms,total_ms
117,169.154,78.045,62.282,309.482
118,168.934,77.785,62.163,308.884
119,160.356,75.588,62.584,298.528
120,174.368,76.502,67.187,318.058
121,176.692,78.013,60.310,315.016
122,159.681,79.563,60.516,299.761
123,172.536,77.156,58.931,308.624
124,166.356,75.889,60.294,302.540
125,162.797,76.820,56.545,296.163
126,164.560,75.935,64.012,304.508
127,168.610,77.325,54.733,300.668
128,168.480,76.743,64.002,309.225
129,169.759,76.113,60.473,306.346
130,165.480,76.444,62.112,304.037
131,163.499,76.656,62.471,302.627
132,162.984,78.516,58.392,299.892
133,164.305,76.472,55.762,296.540
134,162.318,77.488,63.047,302.854
135,170.774,77.866,60.368,309.008
136,167.047,77.869,63.619,308.536
137,174.255,77.545,59.012,310.814
138,164.317,75.344,59.501,299.164
139,155.333,76.602,61.745,293.682
140,182.218,77.151,59.476,318.847
141,165.888,76.951,56.275,299.115
142,165.313,77.371,62.997,305.682
143,171.239,77.317,57.918,306.475
144,163.166,75.461,60.702,299.329
145,157.376,77.170,58.776,293.323
146,165.017,77.401,58.100,300.520
147,164.792,77.168,62.751,304.712
148,164.999,75.855,60.078,300.933
149,163.131,79.116,58.242,300.490
150,172.091,76.120,60.202,308.413
151,172.887,76.310,53.908,303.106
152,166.335,76.378,63.995,306.709
153,173.660,78.864,60.100,312.625
154,167.123,78.430,61.109,306.662
155,176.114,80.180,55.220,311.515
156,164.157,76.389,55.366,295.913
157,162.012,78.484,57.311,297.809
158,161.053,76.296,56.672,294.022
159,168.302,76.198,66.120,310.621
160,174.358,77.721,59.408,311.488
161,164.083,77.982,59.137,301.203
162,164.934,80.656,56.525,302.116
163,169.248,75.168,54.504,298.921
164,164.273,76.137,60.588,300.999
165,175.086,78.246,61.347,314.680
166,168.147,78.539,65.299,311.986
167,177.094,77.216,62.664,316.976
168,154.863,79.104,60.663,294.631
169,174.068,77.390,62.679,314.139
170,167.953,75.513,63.334,306.801
171,160.390,76.707,57.734,294.832
172,174.565,76.632,62.249,313.446
173,166.356,76.734,60.851,303.942
174,166.999,76.722,60.702,304.424
175,160.088,76.263,61.156,297.508
176,168.775,75.811,59.895,304.482
177,163.878,78.369,61.319,303.567
178,166.119,77.703,59.925,303.748
179,166.354,76.542,64.865,307.762
180,162.219,77.667,61.641,301.528
181,169.006,77.956,60.020,306.983
182,159.709,77.373,64.931,302.014
183,172.130,77.414,61.807,311.352
184,167.269,76.222,62.645,306.137
185,163.466,76.993,59.620,300.079
186,168.953,80.533,62.048,311.534
187,179.898,76.580,55.863,312.342
188,165.931,76.762,61.047,303.741
189,173.388,77.653,55.443,306.484
190,165.815,76.854,62.337,305.007
191,162.705,77.219,61.481,301.406
192,163.231,76.695,63.981,303.908
193,167.777,76.517,63.513,307.808
194,163.745,77.833,58.723,300.302
195,166.085,77.931,61.788,305.805
196,169.430,76.100,58.653,304.183
197,163.982,75.663,58.815,298.461
198,170.666,77.634,60.997,309.298
199,174.082,79.782,63.278,317.143
