i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,155.741,88.676,120.784,365.202,0
1,152.196,86.332,110.439,348.967,0
2,139.421,86.578,107.387,333.387,0
3,148.443,87.790,108.249,344.483,0
4,144.310,87.767,109.536,341.614,0
5,145.488,87.900,106.906,340.295,0
6,145.438,86.819,113.515,345.773,0
7,146.577,89.671,103.040,339.289,0
8,145.997,87.456,116.393,349.847,0
9,152.422,86.763,122.356,361.541,0
10,150.259,94.048,106.297,350.605,0
11,140.325,90.391,117.177,347.893,0
12,151.408,91.077,113.236,355.723,0
13,158.277,89.660,103.234,351.171,0
14,155.232,88.745,114.034,358.012,0
15,149.705,85.984,103.045,338.735,0
16,141.127,87.662,104.358,333.148,0
17,142.041,86.128,113.628,341.799,0
18,148.564,87.289,111.507,347.362,0
19,143.499,86.905,104.341,334.746,0
20,141.175,86.186,100.537,327.899,0
21,158.977,87.200,107.183,353.361,0
22,141.296,84.349,118.884,344.529,0
23,144.516,87.698,108.696,340.910,0
24,142.554,86.532,104.020,333.108,0
25,145.580,88.959,117.016,351.556,0
26,144.734,86.920,102.299,333.954,0
27,144.224,86.255,105.869,336.349,0
28,147.189,88.653,105.544,341.387,0
29,139.139,89.256,122.861,351.257,0
30,155.980,86.901,109.774,352.656,0
31,147.380,88.476,106.515,342.372,0
32,144.260,87.145,120.953,352.359,0
33,156.032,88.064,98.035,342.132,0
34,146.591,85.897,118.439,350.928,0
35,151.373,89.284,96.124,336.782,0
36,151.413,89.372,103.439,344.226,0
37,143.582,87.892,98.035,329.510,0
38,143.960,87.251,108.886,340.098,0
39,145.674,88.427,108.134,342.235,0
40,142.200,89.554,114.374,346.128,0
41,151.889,89.593,111.887,353.369,0
42,147.258,89.752,107.188,344.198,0
43,145.905,89.179,104.319,339.404,0
44,141.344,88.301,109.089,338.735,0
45,156.494,87.544,108.496,352.535,0
46,139.392,87.105,115.188,341.685,0
47,153.285,92.998,95.850,342.134,0
48,148.333,86.680,130.210,365.223,0
49,139.426,87.349,99.263,326.039,0
50,148.304,87.103,100.966,336.374,0
51,137.766,88.280,107.953,334.000,0
52,138.150,86.942,114.290,339.383,0
53,156.327,89.219,108.622,354.169,0
54,140.059,84.688,111.114,335.861,0
55,140.665,88.897,119.089,348.651,0
56,149.597,85.580,110.595,345.773,0
57,142.908,86.292,108.546,337.747,0
58,142.590,89.441,106.917,338.949,0
59,145.959,84.631,101.094,331.685,0
60,144.068,86.245,109.443,339.757,0
61,139.942,87.297,102.648,329.889,0
62,149.279,86.849,103.551,339.680,0
63,145.061,89.194,109.488,343.743,0
64,152.369,85.913,106.541,344.824,0
65,148.040,87.707,115.513,351.261,0
66,140.850,88.371,107.791,337.012,0
67,146.429,88.201,107.050,341.681,0
68,154.460,87.679,116.553,358.693,0
69,139.174,86.193,104.644,330.011,0
