i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,140.928,90.458,103.114,334.501,0
1,145.760,86.890,104.765,337.416,0
2,146.000,87.416,117.485,350.903,0
3,146.948,87.669,105.146,339.764,0
4,149.945,88.268,110.138,348.352,0
5,141.013,87.428,108.338,336.781,0
6,147.853,87.708,111.964,347.526,0
7,149.166,86.948,118.377,354.492,0
8,153.924,88.056,105.586,347.567,0
9,153.886,88.952,105.065,347.904,0
10,154.852,90.487,119.758,365.097,0
11,142.784,87.062,98.500,328.346,0
12,154.542,90.441,135.336,380.320,0
13,144.022,89.708,106.976,340.706,0
14,146.020,86.659,114.909,347.589,0
15,152.237,87.235,110.197,349.671,0
16,150.263,87.293,104.508,342.065,0
17,143.379,86.040,103.452,332.873,0
18,160.581,88.867,102.884,352.334,0
19,150.866,88.269,112.165,351.301,0
20,151.313,87.880,127.144,366.337,0
21,151.125,90.973,117.126,359.225,0
22,145.567,86.735,114.793,347.096,0
23,142.104,88.876,111.079,342.060,0
24,149.180,87.076,112.184,348.441,0
25,144.693,88.667,105.286,338.647,0
26,144.826,88.081,114.233,347.142,0
27,162.497,87.520,109.083,359.100,0
28,140.903,86.767,115.776,343.446,0
29,139.908,85.550,115.875,341.335,0
30,147.484,86.534,108.271,342.290,0
31,147.904,92.238,109.515,349.658,0
32,140.776,86.920,105.060,332.757,0
33,144.278,91.769,118.668,354.715,0
34,141.741,87.679,104.724,334.145,0
35,141.896,87.868,103.250,333.014,0
36,142.812,88.362,109.264,340.439,0
37,145.131,85.906,108.072,339.110,0
38,148.056,89.751,106.714,344.522,0
39,144.059,86.742,107.690,338.493,0
40,144.791,87.280,111.869,343.941,0
41,155.673,86.955,103.156,345.786,0
42,142.649,87.439,100.723,330.811,0
43,146.551,91.191,126.247,363.990,0
44,150.014,86.513,122.731,359.259,0
45,147.953,88.587,104.999,341.540,0
46,150.823,88.177,107.204,346.205,0
47,150.274,87.907,120.576,358.758,0
48,143.625,86.681,112.113,342.419,0
49,150.164,91.038,111.172,352.375,0
50,146.284,92.484,110.120,348.889,0
51,146.450,86.995,104.620,338.066,0
52,142.869,88.570,111.332,342.771,0
53,150.658,87.558,108.872,347.088,0
54,151.224,86.488,99.390,337.102,0
55,139.425,86.594,108.908,334.928,0
56,144.534,86.122,109.891,340.548,0
57,138.837,90.265,102.776,331.879,0
58,143.155,86.867,111.184,341.206,0
59,146.606,91.097,111.751,349.455,0
60,141.258,85.855,111.997,339.111,0
61,146.415,88.239,108.425,343.080,0
62,146.491,86.840,101.800,335.132,0
63,139.689,87.084,106.521,333.295,0
64,152.569,87.800,109.786,350.156,0
65,150.343,86.035,109.118,345.496,0
66,137.490,87.306,99.672,324.468,0
67,146.723,89.043,107.341,343.109,0
68,143.357,92.721,110.836,346.915,0
69,142.807,87.909,100.531,331.248,0
70,141.542,88.503,108.579,338.626,0
71,142.578,87.681,112.596,342.856,0
72,149.199,88.334,111.004,348.538,0
73,144.665,87.427,107.972,340.065,0
74,151.918,88.165,102.761,342.845,0
75,140.294,92.172,116.910,349.376,0
76,146.632,85.930,115.653,348.216,0
77,147.672,86.863,113.339,347.874,0
78,143.878,87.507,108.476,339.862,0
79,154.298,89.683,106.751,350.733,0
80,143.741,87.226,103.681,334.650,0
81,139.137,87.793,102.411,329.342,0
82,142.720,86.381,126.279,355.381,0
83,145.399,86.533,97.071,329.005,0
84,144.780,88.081,103.748,336.611,0
85,147.692,88.642,107.714,344.049,0
86,138.036,85.432,103.841,327.311,0
87,140.596,86.291,107.515,334.403,0
88,145.344,86.218,97.270,328.833,0
89,140.548,88.108,96.622,325.279,0
90,139.943,89.471,112.230,341.645,0
91,148.601,86.623,109.455,344.680,0
92,143.289,86.701,99.937,329.928,0
93,135.457,86.696,111.061,333.215,0
94,146.271,88.441,120.235,354.948,0
95,148.021,88.758,108.400,345.180,0
96,141.084,88.271,113.628,342.984,0
97,153.310,87.240,105.633,346.184,0
98,143.850,88.691,109.747,342.289,0
99,144.577,91.773,103.081,339.432,0
100,149.346,86.432,99.387,335.167,0
101,149.564,86.289,98.833,334.687,0
102,143.338,86.517,112.468,342.324,0
103,156.802,85.481,107.133,349.417,0
104,140.716,85.602,99.521,325.840,0
105,139.528,86.560,116.428,342.517,0
106,143.493,86.475,102.166,332.135,0
107,141.360,86.469,104.922,332.752,0
108,143.710,88.055,101.692,333.458,0
109,151.632,90.449,109.544,351.626,0
110,143.803,86.297,116.983,347.085,0
111,141.497,86.989,107.180,335.667,0
112,154.021,88.149,106.618,348.789,0
113,138.215,88.044,110.570,336.830,0
114,141.844,86.819,107.955,336.619,0
115,144.577,91.916,107.932,344.425,0
116,151.064,85.986,97.001,334.052,0
117,142.755,88.242,106.385,337.383,0
118,148.571,87.471,103.789,339.831,0
119,136.186,87.906,118.769,342.862,0
120,144.447,86.202,100.824,331.474,0
121,142.801,87.699,104.544,335.045,0
122,143.773,88.747,107.374,339.895,0
123,150.888,87.860,115.670,354.419,0
124,142.800,87.622,115.869,346.292,0
125,143.485,86.979,104.501,334.966,0
126,151.674,85.882,99.310,336.866,0
127,144.632,86.406,111.425,342.464,0
128,141.525,86.055,107.264,334.845,0
129,157.190,90.239,101.237,348.667,0
130,143.742,88.509,107.753,340.004,0
131,143.727,93.534,120.911,358.172,0
132,143.450,86.836,110.968,341.254,0
133,144.248,85.582,100.557,330.388,0
134,149.028,88.214,103.636,340.879,0
135,147.423,87.789,113.117,348.331,0
136,142.079,85.434,98.805,326.319,0
137,150.771,88.232,119.136,358.139,0
138,148.893,89.379,111.053,349.327,0
139,141.250,88.274,103.094,332.619,0
140,135.625,85.591,112.456,333.673,0
141,147.866,85.692,107.968,341.527,0
142,145.580,84.939,102.342,332.861,0
143,139.589,87.625,105.713,332.928,0
144,150.186,86.905,104.144,341.237,0
145,136.533,85.804,103.314,325.652,0
146,135.904,89.647,106.228,331.780,0
147,145.067,86.989,97.153,329.210,0
148,139.622,85.402,109.374,334.399,0
149,141.216,86.368,115.796,343.381,0
150,148.771,88.158,107.635,344.565,0
151,140.600,87.388,99.619,327.609,0
152,142.324,91.993,110.313,344.631,0
153,145.549,84.809,102.074,332.433,0
154,142.559,85.863,118.282,346.706,0
155,140.768,87.757,120.256,348.782,0
156,151.898,87.115,113.179,352.193,0
157,142.542,87.211,100.869,330.624,0
158,139.886,87.669,113.047,340.603,0
159,153.819,89.869,107.759,351.448,0
160,150.826,88.849,103.734,343.409,0
161,141.471,92.009,124.061,357.543,0
162,159.688,88.178,118.730,366.597,0
163,145.881,89.666,109.867,345.415,0
164,144.091,86.591,106.173,336.856,0
165,149.575,89.165,110.201,348.943,0
166,145.835,87.920,108.046,341.803,0
167,150.932,90.508,114.753,356.194,0
168,149.418,90.783,114.670,354.872,0
169,143.452,87.248,119.272,349.973,0
170,144.211,86.829,110.693,341.733,0
171,144.202,88.138,115.614,347.955,0
172,146.677,92.358,130.435,369.472,0
173,142.784,88.906,113.229,344.920,0
174,146.573,87.067,101.772,335.413,0
175,138.700,89.405,104.996,333.101,0
176,160.058,86.180,98.957,345.195,0
177,141.162,88.263,103.262,332.689,0
178,148.220,87.845,113.833,349.898,0
179,142.591,85.841,125.909,354.341,0
180,153.208,87.553,98.871,339.633,0
181,149.351,87.385,104.452,341.189,0
182,150.077,86.325,119.442,355.845,0
183,147.266,88.016,110.850,346.132,0
184,142.716,86.871,111.956,341.544,0
185,149.133,87.125,105.456,341.715,0
186,146.262,87.702,119.922,353.887,0
187,152.099,87.437,112.735,352.272,0
188,147.715,90.355,108.325,346.397,0
189,144.346,86.555,114.906,345.808,0
190,143.990,88.017,107.519,339.527,0
191,145.195,87.062,119.209,351.467,0
192,139.558,87.914,97.790,325.263,0
193,156.788,88.095,109.283,354.166,0
194,143.628,87.091,109.034,339.754,0
195,144.907,88.226,111.735,344.869,0
196,147.869,86.754,105.528,340.152,0
197,145.644,88.406,112.139,346.190,0
198,146.567,85.523,102.981,335.073,0
199,148.594,86.026,102.397,337.018,0
