i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,141.612,75.661,63.759,281.033,0
1,140.344,75.166,63.603,279.115,0
2,134.416,75.008,54.654,264.079,0
3,133.395,75.270,59.085,267.751,0
4,139.779,74.865,58.691,273.336,0
5,130.967,74.189,60.682,265.839,0
6,138.469,74.061,58.461,270.993,0
7,140.727,75.503,58.751,274.983,0
8,125.967,74.805,57.402,258.175,0
9,131.914,74.626,55.974,262.515,0
10,131.059,75.352,57.300,263.712,0
11,134.033,75.947,57.896,267.877,0
12,128.778,76.702,58.891,264.372,0
13,138.541,74.001,55.889,268.432,0
14,134.475,75.393,58.231,268.100,0
15,138.063,74.813,56.859,269.736,0
16,138.912,75.728,57.872,272.513,0
17,137.570,76.287,57.184,271.042,0
18,129.237,75.759,58.414,263.411,0
19,128.911,74.326,59.586,262.825,0
20,128.567,76.724,54.232,259.524,0
21,133.261,76.245,61.398,270.906,0
22,134.790,76.718,59.384,270.892,0
23,130.635,78.708,56.749,266.093,0
24,132.357,77.376,66.542,276.276,0
25,137.393,75.670,52.326,265.390,0
26,127.072,76.513,59.991,263.577,0
27,133.019,75.060,57.971,266.051,0
28,136.199,74.376,58.238,268.815,0
29,145.275,75.458,57.064,277.798,0
30,143.219,73.883,59.024,276.126,0
31,133.427,75.378,59.757,268.562,0
32,138.989,75.810,55.257,270.057,0
33,129.295,75.656,56.307,261.260,0
34,131.645,74.865,57.127,263.638,0
35,130.156,73.446,62.070,265.672,0
36,132.804,74.843,55.793,263.441,0
37,123.749,74.436,57.376,255.563,0
38,136.894,76.040,57.782,270.717,0
39,135.346,76.771,58.830,270.948,0
40,135.829,75.376,57.551,268.757,0
41,126.516,77.319,61.453,265.289,0
42,133.573,75.742,57.412,266.728,0
43,134.272,74.180,59.403,267.855,0
44,130.042,74.201,56.473,260.717,0
45,128.259,74.252,57.879,260.392,0
46,126.936,73.712,56.788,257.437,0
47,135.879,74.904,59.869,270.652,0
48,134.396,74.429,58.227,267.053,0
49,128.314,72.916,57.573,258.804,0
50,124.947,75.606,57.920,258.474,0
51,143.727,73.697,55.548,272.973,0
52,128.443,76.574,62.042,267.060,0
53,133.793,76.202,60.974,270.970,0
54,133.345,75.674,61.372,270.393,0
55,138.067,75.521,61.779,275.369,0
56,128.367,74.688,52.981,256.037,0
57,131.345,75.242,58.208,264.796,0
58,134.340,76.193,54.779,265.313,0
59,130.983,74.749,59.816,265.549,0
60,131.458,74.563,52.905,258.927,0
61,128.301,74.402,59.279,261.983,0
62,134.008,74.555,62.640,271.204,0
63,131.449,75.745,61.904,269.099,0
64,133.080,74.213,60.562,267.857,0
65,136.384,75.755,58.308,270.448,0
66,140.811,74.502,58.018,273.331,0
67,128.773,74.946,59.236,262.957,0
68,133.782,76.707,53.414,263.904,0
69,134.412,76.625,58.944,269.983,0
70,139.065,73.470,53.545,266.081,0
71,130.520,75.100,58.302,263.923,0
72,129.011,76.404,52.687,258.103,0
73,133.395,74.686,57.578,265.660,0
74,141.748,76.046,53.533,271.328,0
75,131.617,74.829,61.243,267.690,0
76,131.326,75.556,64.393,271.276,0
77,133.035,76.712,60.392,270.140,0
78,141.234,74.020,54.934,270.189,0
79,129.933,75.639,59.800,265.373,0
80,132.647,76.099,56.637,265.384,0
81,133.031,74.799,57.215,265.045,0
82,130.208,77.278,60.200,267.686,0
83,140.157,75.399,58.540,274.097,0
84,138.362,75.941,59.329,273.633,0
85,128.882,75.201,54.409,258.493,0
86,131.560,74.720,56.694,262.975,0
87,134.591,74.172,58.178,266.942,0
88,132.574,73.515,54.586,260.677,0
89,133.297,74.467,62.809,270.574,0
90,130.989,74.176,59.387,264.553,0
91,131.845,73.343,59.332,264.520,0
92,135.728,74.557,57.198,267.484,0
93,125.241,75.030,61.640,261.911,0
94,137.093,72.960,60.214,270.267,0
95,135.711,75.561,60.155,271.428,0
96,140.928,74.358,54.065,269.352,0
97,136.796,76.208,56.668,269.673,0
98,131.917,74.997,54.088,261.003,0
99,130.835,77.547,57.344,265.727,0
100,138.365,74.492,58.698,271.556,0
101,132.168,74.305,61.293,267.767,0
102,134.113,74.878,60.029,269.021,0
103,137.503,76.576,61.921,276.002,0
104,139.188,74.945,59.082,273.216,0
105,133.143,76.627,59.489,269.260,0
106,132.526,74.217,60.346,267.090,0
107,138.419,75.269,58.406,272.096,0
108,130.192,76.913,65.277,272.383,0
109,137.999,75.345,57.112,270.457,0
110,130.584,74.254,61.153,265.992,0
111,138.332,74.581,58.205,271.119,0
112,129.691,75.185,55.883,260.760,0
113,133.593,74.716,53.982,262.292,0
114,133.084,76.724,60.524,270.333,0
115,130.719,75.596,58.313,264.629,0
116,136.734,76.906,60.685,274.326,0
117,128.974,75.260,54.256,258.491,0
118,136.274,74.117,56.506,266.898,0
119,141.576,75.177,58.934,275.688,0
120,138.376,73.786,56.470,268.633,0
121,138.986,74.507,57.251,270.745,0
122,133.334,74.513,60.561,268.409,0
123,133.612,75.873,57.931,267.417,0
124,127.742,74.637,57.793,260.172,0
125,129.435,74.350,57.892,261.678,0
126,132.345,73.890,59.325,265.561,0
127,127.704,75.901,58.722,262.328,0
128,132.898,75.681,58.681,267.261,0
129,127.783,75.181,58.875,261.840,0
130,133.489,75.810,54.744,264.045,0
131,127.012,75.845,57.504,260.362,0
132,128.953,75.275,59.514,263.742,0
133,137.783,76.831,56.002,270.617,0
134,129.224,74.227,53.854,257.306,0
135,129.387,75.152,58.103,262.642,0
136,132.384,76.352,60.473,269.210,0
137,128.431,74.350,58.428,261.210,0
138,124.652,74.165,60.949,259.768,0
139,133.517,74.312,58.928,266.758,0
140,135.059,75.064,60.021,270.145,0
141,136.172,76.768,52.948,265.889,0
142,128.386,74.140,59.240,261.768,0
143,130.363,74.084,56.182,260.630,0
144,128.528,76.038,58.330,262.896,0
145,136.390,73.971,53.633,263.994,0
146,134.582,74.877,54.233,263.694,0
147,129.757,73.439,59.142,262.339,0
148,130.092,76.195,59.445,265.733,0
149,130.015,78.099,53.767,261.881,0
150,133.817,76.018,62.280,272.116,0
151,131.227,75.549,55.514,262.290,0
152,128.735,75.759,52.730,257.224,0
153,129.988,75.136,62.084,267.209,0
154,138.727,77.781,60.003,276.512,0
155,133.638,73.458,58.687,265.785,0
156,134.832,73.974,59.265,268.072,0
157,127.658,73.835,54.682,256.177,0
158,132.386,74.758,59.288,266.433,0
159,134.896,74.422,61.221,270.540,0
160,140.606,75.545,61.495,277.646,0
161,130.747,74.223,57.448,262.419,0
162,130.315,75.917,60.647,266.880,0
163,134.246,74.427,64.223,272.897,0
164,130.019,75.638,60.585,266.242,0
165,136.593,74.436,53.650,264.681,0
166,133.113,74.872,61.885,269.870,0
167,127.838,73.285,55.960,257.084,0
168,133.521,74.594,61.213,269.330,0
169,129.549,73.225,59.881,262.656,0
170,135.306,75.862,62.011,273.179,0
171,144.581,75.283,58.096,277.961,0
172,129.879,75.940,54.641,260.461,0
173,131.651,73.908,61.180,266.741,0
174,138.097,74.901,61.116,274.115,0
175,137.780,75.071,60.319,273.171,0
176,139.479,73.090,58.385,270.955,0
177,126.910,74.178,59.207,260.295,0
178,130.082,74.661,62.408,267.152,0
179,136.035,75.441,59.329,270.807,0
180,134.832,74.217,57.633,266.683,0
181,133.377,75.561,61.187,270.126,0
182,129.318,74.173,60.786,264.278,0
183,138.666,73.184,60.392,272.243,0
184,130.235,74.651,55.031,259.917,0
185,136.817,74.153,55.289,266.260,0
186,134.556,74.603,61.646,270.805,0
187,129.873,76.029,62.605,268.508,0
188,135.382,74.561,54.732,264.676,0
189,136.474,74.284,61.426,272.186,0
190,143.038,75.621,56.708,275.368,0
191,135.959,75.596,57.757,269.313,0
192,133.067,75.401,53.585,262.053,0
193,138.689,74.771,60.164,273.625,0
194,143.404,75.091,59.572,278.068,0
195,132.177,75.066,62.518,269.763,0
196,139.017,75.909,65.261,280.189,0
197,144.736,75.540,59.793,280.070,0
198,137.726,74.975,60.885,273.587,0
199,130.039,74.335,58.575,262.950,0
