i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,101.423,49.638,77.107,228.168,0
1,116.852,57.664,69.250,243.767,0
2,107.123,53.842,71.182,232.147,0
3,80.843,54.954,63.767,199.565,0
4,87.261,56.637,67.201,211.100,0
5,84.412,55.730,70.337,210.479,0
6,127.907,49.769,89.916,267.593,0
7,87.194,54.931,65.858,207.984,0
8,94.567,49.822,73.953,218.343,0
9,81.713,49.482,70.009,201.205,0
10,87.401,54.327,64.972,206.700,0
11,86.317,47.911,75.879,210.108,0
12,91.439,56.104,70.927,218.470,0
13,85.616,68.499,89.789,243.904,0
14,214.142,60.417,158.177,432.738,0
15,127.177,66.137,85.753,279.069,0
16,158.662,72.789,98.847,330.299,0
17,224.051,59.502,84.907,368.460,0
18,130.865,56.774,95.419,283.060,0
19,108.444,479.760,147.114,735.319,0
20,158.583,64.891,68.481,291.957,0
21,173.006,86.111,83.400,342.518,0
22,321.372,72.921,101.278,495.572,0
23,113.976,128.405,98.788,341.170,0
24,144.473,63.180,89.658,297.313,0
25,101.130,53.899,84.729,239.759,0
26,101.422,50.356,73.527,225.305,0
27,93.619,66.354,80.446,240.419,0
28,110.028,60.339,99.287,269.655,0
29,197.890,144.351,80.579,422.821,0
30,118.272,62.507,99.883,280.662,0
31,802.049,275.845,109.859,1187.753,0
32,229.335,118.331,85.089,432.755,0
33,97.250,56.718,67.136,221.104,0
34,91.694,50.515,82.629,224.839,0
35,481.970,70.928,107.398,660.297,0
36,127.537,55.850,71.537,254.925,0
37,114.263,66.498,88.816,269.578,0
38,285.683,508.083,189.572,983.340,0
39,166.797,75.995,86.021,328.815,0
40,111.568,51.263,67.488,230.320,0
41,105.796,55.701,79.791,241.288,0
42,105.851,57.368,73.963,237.183,0
43,90.562,55.036,86.787,232.386,0
44,105.245,64.128,76.854,246.228,0
45,159.494,91.314,169.477,420.286,0
46,168.662,69.419,75.139,313.221,0
47,119.581,55.020,70.862,245.464,0
48,89.579,49.874,75.115,214.568,0
49,105.635,61.144,63.569,230.350,0
50,112.065,94.387,109.639,316.092,0
51,205.492,86.187,155.418,447.097,0
52,331.256,103.362,106.576,541.195,0
53,183.447,57.121,107.334,347.904,0
54,112.003,147.104,144.997,404.105,0
55,113.393,53.948,76.386,243.728,0
56,98.990,54.220,78.588,231.798,0
57,106.632,82.679,78.185,267.497,0
