i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,175.750,50.324,28.866,254.942,0
1,83.890,48.523,48.140,180.554,0
2,312.301,93.300,34.025,439.628,0
3,101.898,57.320,39.545,198.764,0
4,79.518,46.018,36.932,162.469,0
5,77.819,43.197,28.012,149.029,0
6,79.511,48.932,29.029,157.473,0
7,132.683,51.557,30.741,214.982,0
8,71.816,47.835,28.225,147.877,0
9,70.183,48.310,28.031,146.526,0
10,73.755,45.659,30.939,150.354,0
11,78.651,43.419,29.784,151.856,0
12,93.283,61.439,81.330,236.053,0
13,100.477,50.638,28.073,179.188,0
14,77.579,245.568,48.983,372.132,0
15,87.216,48.228,29.549,164.994,0
16,78.685,56.894,40.713,176.292,0
17,109.517,49.878,39.651,199.046,0
18,117.930,48.920,32.645,199.495,0
19,87.634,40.984,28.492,157.111,0
20,80.585,43.688,26.253,150.527,0
21,82.183,44.809,27.662,154.655,0
22,79.107,51.708,26.333,157.149,0
23,71.857,47.256,24.661,143.775,0
24,80.361,50.594,29.685,160.641,0
25,74.869,45.753,26.711,147.334,0
26,125.040,45.177,31.767,201.985,0
27,70.562,43.132,27.268,140.963,0
28,73.584,47.823,26.585,147.993,0
29,70.197,44.839,24.749,139.787,0
30,86.002,43.119,29.395,158.516,0
31,77.327,43.251,26.654,147.232,0
32,71.144,41.262,25.022,137.429,0
33,83.651,48.119,29.585,161.356,0
34,66.201,43.246,27.671,137.119,0
35,81.812,46.160,28.672,156.645,0
36,70.572,40.571,26.737,137.881,0
37,74.514,45.721,27.892,148.127,0
38,74.020,41.936,28.866,144.823,0
39,68.134,45.464,26.915,140.514,0
40,70.619,43.722,30.141,144.483,0
41,67.588,44.612,29.438,141.639,0
42,66.749,44.961,29.070,140.781,0
43,71.791,42.162,32.224,146.179,0
44,69.443,45.304,29.982,144.731,0
45,72.151,44.925,28.604,145.682,0
46,66.376,41.510,28.865,136.752,0
47,73.248,44.065,27.787,145.100,0
48,63.087,43.594,26.132,132.813,0
49,70.518,47.695,26.699,144.913,0
50,85.864,41.481,27.107,154.453,0
51,62.439,46.852,30.093,139.385,0
52,66.993,42.746,26.678,136.418,0
53,64.757,41.970,24.477,131.205,0
54,67.604,42.346,24.053,134.004,0
55,69.084,42.302,28.162,139.549,0
56,61.230,41.937,26.102,129.270,0
57,68.513,43.971,29.940,142.425,0
58,69.304,43.692,30.443,143.440,0
59,68.184,50.371,33.773,152.329,0
60,70.818,49.362,26.474,146.656,0
61,67.348,43.812,30.151,141.312,0
62,71.770,42.619,29.813,144.202,0
63,76.841,44.028,26.704,147.574,0
64,68.031,43.768,24.696,136.496,0
65,65.980,47.584,35.236,148.801,0
66,74.545,41.935,28.191,144.672,0
67,79.267,43.732,24.890,147.889,0
68,69.112,41.903,28.820,139.836,0
69,65.431,42.570,28.115,136.117,0
70,61.707,41.363,26.605,129.676,0
71,71.387,43.754,28.464,143.606,0
72,86.024,48.366,42.982,177.372,0
73,99.987,59.763,32.281,192.032,0
74,92.235,40.962,27.764,160.962,0
75,72.250,44.415,31.448,148.113,0
76,74.443,44.820,31.988,151.252,0
77,66.710,42.140,26.401,135.253,0
78,79.587,44.354,28.260,152.202,0
79,81.546,44.058,25.304,150.909,0
80,70.552,46.953,31.924,149.429,0
81,65.173,47.443,25.746,138.363,0
82,73.111,41.992,24.157,139.262,0
83,69.021,43.616,29.798,142.435,0
84,63.916,47.676,27.662,139.256,0
85,65.970,46.432,25.094,137.496,0
86,113.416,48.608,26.743,188.768,0
87,61.889,44.894,24.989,131.773,0
88,64.705,44.842,26.386,135.934,0
89,67.716,48.726,36.945,153.388,0
90,64.803,43.558,25.657,134.019,0
91,359.140,59.582,46.181,464.904,0
92,109.736,52.980,51.837,214.553,0
93,107.530,63.658,43.854,215.042,0
94,75.593,54.281,42.726,172.602,0
95,93.651,57.443,39.538,190.633,0
96,108.220,46.124,30.973,185.318,0
97,88.063,58.441,38.684,185.189,0
98,168.021,61.226,32.993,262.242,0
99,76.850,43.707,27.549,148.107,0
100,70.914,45.368,29.174,145.457,0
101,72.753,46.347,28.057,147.158,0
102,75.278,47.862,29.887,153.028,0
103,77.238,43.228,31.425,151.893,0
104,68.753,43.072,31.051,142.877,0
105,67.231,40.933,27.139,135.304,0
106,87.591,44.534,27.502,159.628,0
107,66.999,47.125,25.849,139.974,0
108,75.917,44.148,35.653,155.720,0
109,100.874,52.012,29.932,182.818,0
110,288.593,60.596,29.873,379.063,0
111,127.769,51.407,35.969,215.146,0
112,80.119,45.369,35.587,161.076,0
113,83.286,55.729,44.360,183.376,0
114,82.999,49.641,29.225,161.866,0
115,73.000,43.272,26.653,142.927,0
116,75.928,42.379,29.708,148.015,0
117,77.373,47.262,26.040,150.677,0
