i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,141.682,75.402,57.925,275.010,0
1,135.934,75.828,63.797,275.560,0
2,139.226,75.911,57.678,272.815,0
3,141.706,75.108,56.765,273.580,0
4,147.820,74.827,59.396,282.044,0
5,136.368,77.388,60.648,274.405,0
6,137.979,76.874,59.278,274.132,0
7,135.925,76.057,57.298,269.281,0
8,142.555,76.415,59.374,278.345,0
9,139.320,78.649,60.312,278.281,0
10,136.056,74.461,53.396,263.915,0
11,131.339,75.687,59.713,266.741,0
12,135.470,76.736,63.171,275.377,0
13,138.382,75.482,60.144,274.009,0
14,140.845,74.697,57.463,273.007,0
15,141.201,76.123,60.294,277.619,0
16,136.345,74.256,57.733,268.335,0
17,139.259,75.663,58.644,273.566,0
18,139.158,76.630,56.522,272.311,0
19,138.329,74.832,53.947,267.109,0
20,137.300,73.854,58.177,269.332,0
21,133.380,74.879,52.909,261.170,0
22,137.536,76.091,57.479,271.106,0
23,136.935,74.583,59.773,271.292,0
24,142.608,75.720,60.285,278.614,0
25,145.108,75.587,55.660,276.356,0
26,136.676,75.891,57.478,270.046,0
27,136.408,73.453,55.468,265.330,0
28,137.625,76.230,55.308,269.164,0
29,134.446,73.731,56.355,264.532,0
30,134.012,75.046,55.815,264.874,0
31,135.039,74.361,59.937,269.338,0
32,136.748,77.162,56.972,270.883,0
33,132.018,76.353,57.732,266.104,0
34,129.715,74.071,58.748,262.535,0
35,142.821,75.375,57.980,276.176,0
36,134.689,75.835,59.114,269.640,0
37,134.961,76.507,56.175,267.645,0
38,137.968,75.210,57.535,270.713,0
39,136.652,74.032,59.449,270.133,0
40,134.021,77.442,57.977,269.440,0
41,142.732,74.047,62.330,279.110,0
42,135.304,74.439,61.373,271.117,0
43,139.572,74.358,58.074,272.005,0
44,141.555,74.029,57.094,272.679,0
45,137.826,75.326,58.267,271.420,0
46,141.963,77.441,56.724,276.129,0
47,133.174,74.011,59.812,266.999,0
48,140.218,76.133,56.872,273.224,0
49,145.918,74.913,58.948,279.780,0
50,137.481,74.216,55.946,267.645,0
51,137.726,74.178,53.554,265.459,0
52,138.015,74.121,57.833,269.971,0
53,136.027,77.270,54.833,268.131,0
54,141.327,73.873,57.739,272.941,0
55,140.848,75.036,54.808,270.694,0
56,130.766,78.214,55.354,264.335,0
57,133.898,75.122,52.931,261.952,0
58,132.828,73.925,53.660,260.414,0
59,137.765,76.707,57.788,272.261,0
60,131.955,75.782,55.971,263.709,0
61,137.070,75.362,56.277,268.710,0
62,131.822,74.050,55.320,261.193,0
63,133.462,77.355,57.182,268.000,0
64,136.087,75.908,57.849,269.846,0
65,139.659,75.451,58.390,273.501,0
66,137.703,74.916,56.369,268.989,0
67,136.631,76.175,59.709,272.517,0
68,137.453,75.118,58.983,271.555,0
69,134.579,77.273,52.580,264.432,0
70,135.748,73.307,58.228,267.284,0
71,142.586,73.877,54.392,270.856,0
72,151.061,74.554,58.265,283.881,0
73,135.155,73.038,55.311,263.504,0
74,130.349,76.757,53.426,260.534,0
75,141.975,74.457,58.744,275.177,0
76,139.760,73.825,58.465,272.051,0
77,132.047,74.158,60.400,266.607,0
78,143.403,74.464,59.954,277.822,0
79,139.231,74.539,53.626,267.397,0
80,138.804,77.240,55.605,271.650,0
81,135.362,77.346,55.027,267.737,0
82,138.931,77.897,52.476,269.304,0
83,142.237,73.979,62.569,278.786,0
84,138.850,75.747,53.373,267.971,0
85,128.980,75.156,58.490,262.627,0
86,132.897,74.371,59.461,266.730,0
87,139.619,74.410,60.961,274.991,0
88,131.401,74.589,58.150,264.142,0
89,135.411,74.645,57.959,268.016,0
90,134.027,74.379,59.754,268.161,0
91,147.193,75.432,54.778,277.403,0
92,132.476,75.890,52.029,260.396,0
93,131.551,73.769,59.729,265.050,0
94,138.874,72.926,54.095,265.897,0
95,138.276,74.292,60.037,272.606,0
96,135.300,76.443,58.171,269.915,0
