i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,2496.960,211.506,310.680,3019.147,0
1,2424.991,213.676,312.422,2951.091,0
2,2392.987,192.906,296.342,2882.236,0
3,2389.633,208.502,305.339,2903.475,0
4,2477.901,205.773,301.934,2985.609,0
5,2483.645,204.228,299.912,2987.786,0
6,2460.439,211.608,308.365,2980.413,0
7,2494.511,204.871,322.700,3022.084,0
8,2482.941,196.218,311.842,2991.003,0
9,2504.163,200.456,310.096,3014.716,0
10,2503.194,197.474,309.588,3010.257,0
11,2413.438,196.920,291.937,2902.295,0
12,2463.093,199.470,302.270,2964.834,0
13,2476.226,201.206,290.363,2967.796,0
14,2415.503,208.046,295.141,2918.692,0
15,2490.181,200.061,309.106,2999.349,0
16,2489.165,201.252,310.355,3000.773,0
17,2498.294,212.297,310.355,3020.947,0
18,2448.700,197.295,295.041,2941.037,0
19,2501.579,204.190,295.812,3001.583,0
20,2497.922,216.559,296.913,3011.395,0
21,2414.069,206.505,301.735,2922.310,0
22,2500.406,203.663,296.603,3000.674,0
23,2440.526,196.208,322.970,2959.705,0
24,2427.271,201.705,300.403,2929.380,0
25,2505.422,211.221,314.229,3030.873,0
26,2495.899,198.111,313.511,3007.521,0
27,2488.771,209.095,303.378,3001.245,0
28,2480.983,198.736,318.647,2998.367,0
29,2487.514,196.767,314.863,2999.145,0
30,2506.992,210.206,263.814,2981.013,0
31,2487.733,203.311,247.448,2938.493,0
32,2497.040,225.499,247.211,2969.752,0
33,2510.679,200.393,242.569,2953.642,0
34,2471.826,202.666,250.729,2925.222,0
35,2475.642,206.801,256.726,2939.169,0
36,2466.022,211.858,244.028,2921.910,0
37,2456.260,210.100,255.541,2921.902,0
38,2480.225,210.760,246.375,2937.361,0
39,2479.823,201.158,252.880,2933.863,0
40,2488.583,224.782,268.953,2982.320,0
41,2447.169,216.329,265.752,2929.251,0
42,2417.738,215.149,270.717,2903.605,0
43,2488.220,202.152,240.892,2931.264,0
44,2503.039,217.290,260.673,2981.003,0
45,2492.673,179.757,266.685,2939.116,0
46,2470.823,193.836,259.883,2924.543,0
47,2403.799,201.360,257.597,2862.756,0
48,2484.946,199.906,280.253,2965.105,0
49,2493.216,201.335,259.539,2954.091,0
50,2485.855,193.791,252.053,2931.701,0
51,2408.861,212.156,250.988,2872.006,0
52,2502.001,204.194,270.965,2977.161,0
53,2404.066,200.640,297.371,2902.078,0
54,2402.691,189.986,241.985,2834.664,0
55,2408.380,208.825,264.693,2881.899,0
56,2500.547,190.345,270.752,2961.645,0
57,2436.208,205.891,261.159,2903.259,0
58,2475.471,200.558,254.698,2930.728,0
59,2487.690,203.373,274.020,2965.083,0
60,2486.469,204.835,259.793,2951.099,0
61,2475.983,206.553,260.386,2942.923,0
62,2483.570,210.022,261.172,2954.765,0
63,2411.866,213.606,258.062,2883.535,0
64,2476.817,206.620,269.794,2953.233,0
65,2404.503,207.321,263.533,2875.358,0
66,2463.051,199.031,268.316,2930.399,0
67,2486.268,209.955,261.935,2958.159,0
68,2472.422,205.975,257.908,2936.306,0
69,2500.635,200.606,270.704,2971.946,0
70,2482.679,209.475,277.765,2969.921,0
71,2384.299,205.548,266.452,2856.300,0
72,2510.756,191.725,264.515,2966.997,0
73,2400.897,201.207,266.204,2868.308,0
74,2497.265,212.316,268.073,2977.655,0
75,2504.195,212.051,283.943,3000.191,0
76,2514.184,216.673,265.199,2996.058,0
77,2394.488,213.029,271.992,2879.510,0
78,2416.374,211.086,289.491,2916.952,0
79,2420.885,199.344,274.423,2894.653,0
80,2428.861,200.330,267.122,2896.315,0
81,2411.218,198.415,271.643,2881.276,0
82,2504.329,209.039,263.178,2976.547,0
83,2482.165,209.764,269.421,2961.351,0
84,2496.366,210.973,258.711,2966.052,0
85,2496.795,211.911,290.569,2999.276,0
86,2490.344,195.312,278.105,2963.762,0
87,2491.276,201.938,266.440,2959.654,0
88,2479.167,199.995,278.129,2957.292,0
89,2412.450,206.940,254.866,2874.257,0
90,2484.387,218.220,265.917,2968.525,0
91,2489.561,202.480,265.529,2957.571,0
92,2444.643,219.049,271.504,2935.197,0
93,2519.208,212.729,265.622,2997.560,0
94,2492.028,224.824,278.874,2995.726,0
95,2494.422,204.413,261.848,2960.685,0
96,2494.472,190.581,258.081,2943.135,0
97,2498.287,213.602,267.183,2979.073,0
98,2505.760,207.399,269.651,2982.811,0
99,2513.587,222.135,257.246,2992.970,0
