i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,176.915,95.709,102.701,375.327,0
1,180.131,97.162,103.935,381.229,0
2,171.893,95.328,103.589,370.811,0
3,179.392,98.062,96.692,374.147,0
4,177.948,96.786,102.125,376.860,0
5,175.287,94.736,100.828,370.852,0
6,173.248,96.050,114.385,383.684,0
7,173.274,100.126,100.626,374.027,0
8,184.548,95.557,107.577,387.683,0
9,180.266,98.518,96.201,374.986,0
10,166.467,94.355,96.460,357.283,0
11,166.793,96.074,91.338,354.206,0
12,177.810,99.626,103.217,380.654,0
13,178.359,98.285,101.107,377.752,0
14,172.720,99.296,106.335,378.351,0
15,171.541,97.602,101.176,370.320,0
16,179.795,92.154,108.046,379.996,0
17,173.807,97.076,98.740,369.624,0
18,168.820,97.623,101.330,367.774,0
19,176.740,98.973,110.294,386.009,0
20,181.518,96.996,97.152,375.666,0
21,179.118,98.682,106.899,384.700,0
22,177.897,97.675,98.695,374.268,0
23,176.076,102.450,101.107,379.634,0
24,171.108,102.136,99.602,372.847,0
25,184.973,95.565,88.928,369.467,0
26,167.423,96.986,97.842,362.252,0
27,185.654,104.688,95.326,385.669,0
28,174.238,100.763,99.377,374.379,0
29,176.277,97.414,98.317,372.008,0
30,176.054,95.752,101.926,373.733,0
31,182.112,93.170,100.017,375.300,0
32,167.515,93.386,99.924,360.825,0
33,170.029,94.555,98.972,363.557,0
34,171.026,98.007,95.600,364.634,0
35,177.719,99.089,96.939,373.748,0
36,176.204,96.907,98.347,371.459,0
37,178.287,97.800,94.215,370.303,0
38,176.862,95.667,101.155,373.685,0
39,177.419,92.527,109.366,379.313,0
40,175.068,93.702,94.445,363.215,0
41,174.611,99.430,101.657,375.699,0
42,168.971,92.083,100.155,361.211,0
43,174.958,96.635,104.445,376.039,0
44,183.522,98.137,99.185,380.846,0
45,173.517,91.852,98.433,363.803,0
46,181.369,94.669,111.847,387.886,0
47,175.488,98.551,100.514,374.554,0
48,173.602,96.260,100.988,370.851,0
49,188.585,94.985,101.838,385.409,0
50,173.038,95.993,98.238,367.269,0
51,172.622,98.715,100.776,372.114,0
52,168.435,95.226,105.689,369.351,0
53,171.483,94.460,110.437,376.381,0
54,168.202,97.135,97.386,362.725,0
55,175.641,96.256,104.215,376.112,0
56,169.127,96.728,102.344,368.200,0
57,181.430,97.441,98.004,376.875,0
58,170.068,93.911,107.464,371.444,0
59,170.252,99.865,100.960,371.078,0
60,178.813,95.678,107.115,381.607,0
61,172.160,93.558,93.813,359.533,0
62,173.449,97.518,108.919,379.887,0
63,176.164,98.548,102.846,377.559,0
64,170.876,95.640,98.358,364.876,0
65,182.329,95.974,102.771,381.074,0
66,175.074,93.599,105.405,374.079,0
67,164.873,96.214,100.030,361.117,0
68,177.839,93.330,105.038,376.209,0
69,172.627,97.315,102.890,372.833,0
70,164.843,96.043,102.941,363.827,0
71,188.968,90.906,102.210,382.084,0
72,166.758,93.606,95.501,355.866,0
73,166.799,101.119,100.263,368.181,0
74,175.555,92.975,97.738,366.269,0
75,173.874,94.452,94.068,362.396,0
76,170.950,93.289,101.096,365.335,0
77,164.303,96.582,102.138,363.024,0
78,170.408,93.143,97.525,361.076,0
79,180.752,97.328,108.091,386.172,0
80,167.331,94.472,98.149,359.953,0
81,173.563,97.571,101.840,372.976,0
