i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,198.628,97.652,126.439,422.720,0
1,213.125,105.565,119.378,438.069,0
2,189.009,100.440,114.547,403.996,0
3,195.578,97.576,108.047,401.203,0
4,204.676,96.349,117.817,418.843,0
5,199.603,99.564,116.485,415.654,0
6,194.458,102.951,114.230,411.640,0
7,204.443,99.693,116.076,420.214,0
8,191.375,98.889,117.049,407.314,0
9,188.942,98.492,124.476,411.911,0
10,200.652,97.336,109.563,407.552,0
11,204.588,95.899,118.125,418.613,0
12,198.108,92.593,109.622,400.323,0
13,188.155,99.068,117.834,405.058,0
14,200.351,96.717,113.201,410.270,0
15,210.363,93.994,117.500,421.858,0
16,192.327,100.220,115.398,407.946,0
17,202.287,96.970,112.729,411.987,0
18,204.630,96.632,117.955,419.217,0
19,204.173,94.467,118.535,417.176,0
20,201.846,104.156,115.650,421.654,0
21,198.049,96.912,118.343,413.305,0
22,199.690,97.569,116.890,414.149,0
23,196.933,99.022,118.972,414.928,0
24,193.005,93.397,126.752,413.156,0
25,187.180,96.950,117.472,401.603,0
26,195.117,94.761,111.293,401.172,0
27,197.038,94.825,120.933,412.797,0
28,200.140,97.867,111.177,409.185,0
29,210.551,94.385,114.876,419.813,0
30,191.156,99.677,109.746,400.580,0
31,205.388,91.694,117.636,414.719,0
32,191.199,97.415,111.300,399.916,0
33,191.771,99.130,118.684,409.586,0
34,196.303,99.486,117.730,413.520,0
35,196.531,95.525,111.661,403.718,0
36,198.814,98.905,116.743,414.463,0
37,194.760,95.442,128.380,418.583,0
38,189.012,100.446,111.145,400.604,0
39,197.140,101.091,118.734,416.966,0
40,197.183,93.362,112.946,403.493,0
41,201.056,95.506,119.822,416.385,0
42,204.156,92.298,115.433,411.888,0
43,211.263,98.457,115.144,424.866,0
44,203.983,99.530,115.467,418.982,0
45,191.702,98.932,116.955,407.590,0
46,206.782,100.658,114.237,421.678,0
47,193.384,96.823,112.943,403.152,0
48,194.526,94.269,118.368,407.164,0
49,203.178,93.496,121.343,418.018,0
50,196.853,102.901,133.821,433.575,0
51,201.143,99.878,119.399,420.421,0
52,194.005,93.734,123.313,411.053,0
53,192.380,100.818,116.539,409.738,0
54,202.446,97.907,112.718,413.073,0
55,196.779,99.118,118.493,414.391,0
56,186.760,97.692,116.207,400.660,0
57,202.392,95.239,118.693,416.324,0
58,198.941,96.644,114.108,409.695,0
59,191.421,99.251,112.364,403.037,0
60,198.002,102.766,122.048,422.817,0
61,202.783,94.005,112.055,408.844,0
62,205.922,97.778,115.772,419.472,0
63,196.605,95.022,112.951,404.579,0
64,196.121,94.094,119.017,409.233,0
65,229.320,109.539,111.257,450.117,0
66,204.832,103.686,121.247,429.767,0
67,196.033,97.862,111.911,405.807,0
68,212.510,93.234,121.515,427.260,0
69,196.588,96.729,127.017,420.334,0
70,193.415,97.062,111.879,402.357,0
71,202.076,98.952,114.983,416.012,0
72,199.625,94.528,115.327,409.480,0
73,206.607,101.780,109.532,417.920,0
74,196.094,96.962,118.761,411.818,0
75,196.420,96.908,113.095,406.424,0
