i,create_ms,first_exec_ms,destroy_ms,total_ms,exit_code
0,196.398,87.091,75.236,358.725,0
1,186.219,84.685,72.738,343.642,0
2,170.913,86.590,71.530,329.034,0
3,180.750,89.417,71.337,341.505,0
4,178.489,84.537,71.255,334.282,0
5,166.583,87.137,79.661,333.382,0
6,183.822,91.471,76.266,351.560,0
7,174.862,87.936,78.828,341.627,0
8,178.473,91.566,72.030,342.070,0
9,173.570,85.670,71.591,330.832,0
10,177.245,86.776,74.808,338.830,0
11,175.217,87.700,77.926,340.844,0
12,178.323,87.972,80.763,347.059,0
13,188.022,86.749,73.622,348.394,0
14,167.791,88.230,78.550,334.571,0
15,171.449,102.585,78.202,352.238,0
16,174.005,85.986,74.887,334.880,0
17,185.871,86.598,71.275,343.745,0
18,174.342,85.367,76.027,335.737,0
19,171.002,89.567,72.192,332.762,0
20,178.429,89.068,82.131,349.629,0
21,194.204,85.677,78.674,358.555,0
22,193.290,86.341,81.990,361.623,0
23,177.625,88.858,72.996,339.479,0
24,173.943,86.842,79.171,339.957,0
25,174.909,88.123,74.119,337.152,0
26,187.040,87.644,79.172,353.857,0
27,170.452,90.776,67.969,329.197,0
28,176.022,96.613,77.602,350.238,0
29,182.070,99.076,77.283,358.430,0
30,185.454,90.043,78.849,354.347,0
31,173.069,90.801,80.310,344.182,0
32,183.058,90.057,73.450,346.566,0
33,174.695,85.315,84.748,344.760,0
34,173.949,104.249,70.281,348.480,0
35,174.253,90.427,75.101,339.781,0
36,174.888,88.316,74.592,337.797,0
37,173.911,87.832,71.332,333.076,0
38,168.628,87.607,77.327,333.563,0
39,184.173,91.181,78.089,353.444,0
40,176.131,88.177,75.751,340.060,0
41,176.198,87.642,74.175,338.016,0
42,177.345,87.990,75.586,340.922,0
43,175.441,89.810,74.981,340.232,0
44,171.104,86.206,75.940,333.251,0
45,172.150,97.046,68.966,338.163,0
46,174.595,85.804,80.013,340.414,0
47,182.274,87.944,78.323,348.542,0
48,173.288,86.739,77.076,337.103,0
49,182.383,85.216,77.025,344.625,0
50,170.530,87.279,69.969,327.779,0
51,169.096,96.288,71.356,336.741,0
52,175.308,83.090,74.128,332.528,0
53,176.787,89.316,75.999,342.104,0
54,166.048,89.107,77.777,332.933,0
55,196.961,88.606,80.200,365.767,0
56,177.554,87.186,74.817,339.558,0
57,175.672,95.474,76.123,347.271,0
58,179.924,89.075,81.069,350.069,0
59,176.201,90.436,79.312,345.950,0
60,178.066,90.870,71.990,340.927,0
61,180.334,103.198,76.428,359.961,0
62,233.891,89.177,74.113,397.182,0
63,176.423,99.245,74.789,350.458,0
64,183.156,83.724,74.452,341.332,0
65,177.954,90.788,74.960,343.703,0
66,181.697,88.542,76.102,346.342,0
67,179.586,87.222,74.196,341.004,0
68,175.812,87.893,74.543,338.250,0
69,183.990,90.203,77.681,351.875,0
70,200.643,94.281,76.376,371.300,0
71,173.190,103.904,71.795,348.890,0
72,174.905,86.338,76.575,337.819,0
73,181.444,89.003,90.908,361.357,0
74,177.107,89.114,73.104,339.327,0
75,205.949,88.846,72.067,366.864,0
76,175.459,87.028,73.456,335.944,0
77,178.138,84.105,76.345,338.589,0
78,178.470,90.028,75.691,344.189,0
79,173.481,94.814,71.610,339.907,0
80,172.317,91.307,79.527,343.153,0
81,174.309,88.495,79.181,341.986,0
82,174.027,93.396,78.144,345.567,0
83,198.735,89.211,75.701,363.647,0
84,180.573,89.416,75.779,345.768,0
85,174.002,86.764,76.220,336.986,0
86,184.300,90.164,78.526,352.990,0
87,186.374,90.578,73.690,350.642,0
88,180.051,86.472,80.409,346.933,0
89,171.963,89.919,80.990,342.874,0
90,199.441,87.935,75.106,362.482,0
91,176.092,83.932,72.293,332.318,0
92,170.464,84.285,77.554,332.303,0
93,175.578,86.189,72.441,334.209,0
94,196.608,105.356,81.274,383.239,0
95,193.512,103.419,76.812,373.744,0
96,170.086,92.768,73.026,335.880,0
97,170.190,84.446,75.384,330.021,0
98,204.228,87.669,74.976,366.873,0
99,176.042,88.395,76.161,340.599,0
100,176.905,85.313,76.187,338.406,0
101,190.362,86.248,73.353,349.964,0
102,175.024,88.418,77.006,340.449,0
103,167.508,96.793,75.533,339.835,0
104,210.072,90.230,68.738,369.041,0
105,176.523,97.532,77.953,352.009,0
106,173.236,84.789,78.760,336.786,0
107,176.253,102.571,78.785,357.611,0
108,170.457,87.505,76.861,334.824,0
109,174.808,89.372,73.120,337.301,0
110,212.865,87.708,74.204,374.778,0
111,206.100,83.575,74.728,364.403,0
112,173.055,86.306,75.279,334.642,0
113,172.753,89.676,77.212,339.642,0
114,177.976,92.621,73.266,343.865,0
115,186.498,84.395,75.613,346.507,0
116,200.929,87.656,76.967,365.552,0
117,170.530,98.183,69.047,337.761,0
118,171.422,91.524,74.884,337.832,0
119,186.028,94.794,76.492,357.315,0
120,176.727,85.438,76.317,338.483,0
121,206.503,83.985,78.365,368.854,0
122,184.252,88.602,73.023,345.877,0
123,183.567,89.486,75.891,348.945,0
124,169.763,88.943,78.522,337.229,0
125,174.990,85.164,79.894,340.049,0
126,172.787,87.352,78.096,338.236,0
127,182.552,86.898,83.808,353.259,0
128,174.163,90.633,75.916,340.713,0
129,180.559,86.981,76.119,343.660,0
130,176.026,91.876,75.010,342.913,0
131,191.557,86.361,72.886,350.805,0
132,172.431,87.943,74.800,335.175,0
133,216.574,89.541,74.481,380.598,0
134,167.302,84.619,74.934,326.857,0
135,177.771,93.362,74.274,345.408,0
136,172.124,87.730,74.514,334.369,0
137,178.644,88.031,69.748,336.423,0
138,175.797,95.486,73.204,344.488,0
139,176.455,87.399,74.592,338.447,0
140,173.308,90.158,78.199,341.666,0
141,175.902,88.852,79.339,344.095,0
142,171.555,89.492,74.294,335.342,0
143,183.229,98.127,71.200,352.557,0
144,171.609,86.851,73.109,331.570,0
145,172.874,87.285,77.426,337.585,0
146,180.337,87.963,78.440,346.740,0
147,184.196,88.472,76.996,349.665,0
148,205.174,89.165,71.772,366.112,0
149,179.982,89.169,70.665,339.816,0
150,173.693,92.242,75.651,341.587,0
151,181.756,84.595,76.873,343.226,0
152,170.791,87.787,76.826,335.405,0
153,203.852,88.666,76.194,368.714,0
154,171.601,87.284,76.881,335.768,0
155,178.120,86.090,78.314,342.525,0
156,179.905,90.009,75.481,345.397,0
157,173.055,87.976,79.816,340.848,0
158,173.108,91.880,78.421,343.411,0
159,169.738,87.664,72.727,330.130,0
160,173.275,88.195,71.033,332.504,0
161,204.360,91.081,75.842,371.284,0
162,174.971,89.704,74.460,339.136,0
163,170.291,81.886,71.946,324.123,0
164,168.825,88.280,79.734,336.839,0
165,171.959,88.589,76.279,336.828,0
166,174.296,85.948,74.417,334.662,0
167,173.619,105.895,75.121,354.635,0
168,181.587,86.335,78.727,346.650,0
